,tr_build_id,tr_duration,Build_Result,Actual_Result,Index
104,20100233,2424,0,0,105
105,20152863,2831,1,1,106
106,20154137,2929,1,1,107
107,20156437,2531,0,1,108
108,20157575,2689,1,1,109
109,20179552,2204,1,1,110
110,20180299,2463,1,1,111
111,20231489,2716,1,1,112
112,20254248,3618,1,0,113
113,20301924,3481,1,1,114
114,20302151,3285,1,1,115
115,20308393,3823,1,1,116
116,20317358,2762,1,1,117
117,20320584,3453,1,1,118
118,20323460,2684,1,1,119
119,20324588,3134,1,0,120
120,20472938,3161,1,1,121
121,20473612,3108,1,1,122
122,20487874,3111,1,0,123
123,20489683,3421,1,1,124
124,20496194,3291,1,0,125
125,20501516,2505,1,1,126
126,20549383,2904,1,1,127
127,20553197,3258,1,0,128
128,20553687,3394,1,1,129
129,20555228,3321,1,1,130
130,20556179,2772,1,0,131
131,20571352,2742,1,1,132
132,20655063,2463,1,1,133
133,20955655,2674,1,1,134
134,20956671,3880,1,1,135
135,20982130,3240,1,1,136
136,21040436,3141,1,0,137
137,21058134,3040,1,1,138
138,21062836,2766,0,1,139
139,21063520,2663,1,1,140
140,21116935,3438,1,1,141
141,21123528,3095,1,1,142
142,21200212,3161,1,1,143
143,21207721,3114,1,1,144
144,21209904,3646,1,1,145
145,21220515,2820,1,1,146
146,21235236,2348,1,1,147
147,21288432,2829,1,1,148
148,21292147,2756,1,1,149
149,21432713,2924,1,1,150
150,21445143,2892,1,1,151
151,21447215,3140,1,1,152
152,21464927,2815,1,1,153
153,21467447,3446,1,1,154
154,21467838,3050,1,1,155
155,21467877,3325,1,1,156
156,21472072,3431,1,1,157
157,21472082,3044,1,1,158
158,21533169,3979,1,1,159
159,21533509,3671,1,1,160
160,21541538,3473,1,1,161
161,21542246,3483,1,1,162
162,21548900,3562,1,1,163
163,21553469,3762,1,0,164
164,21555416,3031,1,1,165
165,21595302,3186,1,1,166
166,21610061,3597,1,1,167
167,21611531,3476,1,1,168
168,21614959,4072,1,1,169
169,21615810,3445,1,1,170
170,21624252,3647,1,1,171
171,21632611,3630,1,1,172
172,21636330,3359,1,1,173
173,21637844,3458,1,1,174
174,21693747,3973,1,1,175
175,21720018,3597,1,1,176
176,21751235,3286,1,1,177
177,21760063,3894,1,1,178
178,21763222,3291,1,1,179
179,21770143,3645,1,1,180
180,21770861,3888,1,1,181
181,21771833,4118,1,1,182
182,21776393,3636,1,1,183
183,21779593,3489,1,1,184
184,21791575,3722,1,0,185
185,21793353,3557,1,1,186
186,21793787,4025,1,1,187
187,21794709,3936,1,1,188
188,21803343,2687,1,1,189
189,21857262,2332,1,1,190
190,21973223,3966,1,0,191
191,21976690,3213,1,1,192
192,21981348,3084,1,1,193
193,22043750,3173,1,1,194
194,22044518,3574,1,1,195
195,22044833,3461,1,1,196
196,22055319,3563,1,1,197
197,22063632,3434,1,1,198
198,22064907,3196,1,1,199
199,22065172,2999,1,0,200
200,22066945,2763,1,1,201
201,22068483,3865,1,1,202
202,22135215,3113,1,1,203
203,22140227,3592,1,1,204
204,22147782,3168,1,1,205
205,22202864,3095,1,0,206
206,22203939,3725,1,1,207
207,22212860,3190,1,1,208
208,22222256,3200,1,1,209
209,22229304,3505,0,1,210
210,22233251,2952,1,0,211
211,22280358,3344,1,1,212
212,22314036,2842,1,1,213
213,22487481,3764,1,1,214
214,22543406,3389,1,0,215
215,22553335,3434,1,1,216
216,22553984,3874,1,1,217
217,22566997,3368,1,1,218
218,22628563,3395,1,1,219
219,22645762,3641,1,1,220
220,22730450,3544,1,1,221
221,22786084,3306,1,1,222
222,22795294,3634,1,0,223
223,22798936,3606,1,1,224
224,22804365,3533,1,1,225
225,22813098,3101,1,1,226
226,22968593,3491,1,0,227
227,22973612,3698,1,1,228
228,22996594,3923,1,1,229
229,23053090,3478,1,0,230
230,23062850,3707,1,1,231
231,23071157,2796,1,1,232
232,23076649,3087,1,1,233
233,23085325,2593,1,1,234
234,23138126,2938,1,1,235
235,23145564,3744,1,0,236
236,23146753,3214,1,1,237
237,23169513,2551,1,0,238
238,23172159,3379,1,1,239
239,23220270,3252,1,1,240
240,23230972,3166,1,1,241
241,23245648,3293,1,0,242
242,23248639,2647,1,1,243
243,23285692,2583,1,1,244
244,23292149,2822,1,1,245
245,23306803,3040,1,1,246
246,23314880,2557,1,1,247
247,23696102,3530,1,0,248
248,23701883,3282,0,1,249
249,23714528,3881,1,1,250
250,23721394,3799,1,1,251
251,23794978,3124,0,1,252
252,23796492,3391,1,1,253
