tr_build_id,patch_size,num_of_comments,test_file_changes,files_added,files_deleted,num_commits,frequency_file_change,num_of_reviewers,developer_experience,reviewer_experience
4756639,2,0,4,0,0,1,35,0,0,0
4757498,0,0,2,0,0,1,18,0,0,0
4757582,4,0,1,0,0,1,28,0,0,0
4775616,5,0,2,0,0,1,13,0,0,0
4777696,13,0,54,0,0,1,72,0,244,244
4801752,5,0,0,0,0,1,4,0,0,0
4825024,7,0,3,0,0,1,88,0,22,0
4826818,7,0,3,0,0,1,89,0,8,8
4827215,10,0,0,0,0,1,69,0,50,0
4896641,0,0,19,0,0,1,11,0,0,0
4919614,0,0,19,0,0,1,12,0,0,0
4945883,25,0,49,0,0,1,273,0,29,29
4945941,2,0,0,0,0,1,2,0,29,29
4946338,2,0,0,0,0,1,3,0,29,29
4962206,66,0,0,0,0,1,66,0,0,0
4962261,66,0,0,0,0,1,67,0,0,0
4963142,2,0,77,0,0,1,5,0,0,0
4964707,2,0,0,0,0,1,21,0,29,29
4969942,375,0,1171,4,0,9,209,0,253,253
4989957,142,0,155,0,0,2,190,0,0,0
4993509,337,0,36,0,0,1,121,0,0,0
4993849,142,0,151,0,0,2,193,0,0,0
5085741,7,0,4,0,0,1,36,0,0,0
5089327,2,0,0,0,0,1,50,0,0,0
5090151,13,0,76,0,0,1,121,0,85,85
5111553,0,0,1,0,0,1,3,0,0,0
5117583,0,0,0,0,0,1,0,0,86,86
5117705,2,0,80,0,0,2,121,0,0,0
5117884,12,0,76,0,0,1,125,0,20,20
5118912,173,0,9,2,0,3,305,0,62,62
5119180,0,0,7,0,0,1,8,0,62,62
5120061,0,0,4,0,0,1,5,0,62,62
5145336,25,0,401,0,0,2,105,0,0,0
5147171,4,0,4,0,0,1,12,0,63,63
5167120,6,0,6,0,0,1,95,0,64,64
5167738,1,0,602,0,0,1,36,0,64,64
5176058,271,0,468,14,1,12,302,0,0,0
5232785,170,0,250,0,0,4,173,0,0,0
5243878,2,0,1,0,0,1,3,0,0,0
5301146,2,0,16,0,0,1,51,0,0,0
5302042,357,0,1580,14,0,1,403,0,69,69
5302302,0,0,0,0,0,1,2,0,62,0
5302411,191,0,14,3,0,1,313,0,27,27
5327991,106,0,44,1,0,1,43,0,0,0
5330550,125,0,219,2,0,8,198,0,0,0
5331440,7,0,2,0,0,2,13,0,0,0
5345377,49,0,0,0,0,1,5,0,0,0
5350262,7,0,40,0,0,1,85,0,0,0
5357074,1,0,0,0,0,1,9,0,21,21
5357303,4,0,0,0,0,1,6,0,29,29
5362269,1,0,0,0,0,1,10,0,270,270
5370270,12,0,0,0,0,1,7,0,245,245
5406751,6,0,0,0,0,1,60,0,0,0
5407042,0,0,0,0,0,1,2,0,0,0
5416507,2,0,0,0,0,1,62,0,0,0
5417119,2,0,57,0,0,1,32,0,0,0
5424944,6,0,24,0,0,1,67,1,74,273.0
5445879,6,0,24,0,0,1,68,0,75,75
5446690,2,0,0,0,0,1,63,0,75,75
5446714,0,0,0,0,0,1,3,0,75,75
5446758,6,0,0,0,0,1,61,0,75,75
5453490,41,0,3,0,0,2,68,0,0,0
5456362,0,0,24,0,0,1,3,0,75,75
5464335,1,0,9,0,0,1,16,0,2,2
5485022,18,0,16,1,0,4,118,0,0,0
5503617,0,0,2,0,0,1,9,0,0,0
5505336,2,0,2,0,0,1,28,0,0,0
5510956,1,0,9,0,0,1,17,0,0,0
5512653,1,0,9,0,0,1,17,0,0,0
5534134,1,0,15,0,0,1,18,0,78,78
5534628,103,0,332,1,0,7,146,0,0,0
5538594,61,0,88,0,2,1,133,0,0,0
5539054,0,0,20,0,0,1,13,0,0,0
5600988,4,0,0,0,0,1,3,0,0,0
5601336,18,0,0,1,0,1,0,0,0,0
5606647,2,0,0,0,0,1,13,0,0,0
5606893,1,0,15,0,0,1,19,0,39,39
5631832,2,0,0,0,0,1,47,0,82,82
5640029,4,0,7,0,0,1,29,0,40,40
5663594,0,0,31,0,0,1,12,0,40,40
5665521,170,0,1001,1,0,10,140,0,0,0
5666232,4,0,38,0,0,1,32,0,40,40
5666398,7,0,11,0,0,1,196,0,0,0
5666976,0,0,77,1,0,1,5,0,0,0
5670665,0,0,9,0,0,1,6,0,0,0
5672054,7,0,13,0,0,1,1,0,0,0
5674646,14,0,50,0,0,1,70,0,0,0
5699111,6,0,0,0,0,1,1,0,0,0
5699360,6,0,0,0,0,1,2,0,0,0
5731485,332,0,556,1,15,1,412,0,0,0
5731531,332,0,556,15,1,1,413,0,0,0
5786403,332,0,556,1,15,1,414,0,0,0
5794682,10,0,38,0,0,1,109,0,0,0
5795287,0,0,17,0,0,1,10,0,0,0
5796108,6,0,83,0,0,1,247,0,0,0
5797137,20,0,0,0,0,1,28,0,0,0
5816269,127,0,0,0,0,4,109,0,0,0
5819966,85,0,119,1,0,4,194,0,0,0
5822113,38,0,0,0,0,2,8,0,0,0
5823214,3,0,0,0,0,1,69,0,0,0
5852567,3,0,47,0,0,1,60,0,0,0
5856203,6,0,0,0,0,1,70,0,0,0
5858328,87,0,93,0,0,1,112,0,1,0
5872401,87,0,93,0,0,1,113,0,13,13
5882504,0,0,1,0,0,1,62,0,0,0
5886440,76,0,29,1,0,1,171,0,0,0
5905525,35,0,40,1,0,1,22,0,0,0
5969489,0,0,15,0,0,1,67,0,0,0
5971866,7,0,2,0,0,1,101,0,0,0
5972166,36,0,57,0,0,1,25,0,95,95
5972426,3,0,20,0,0,1,39,0,0,0
6056710,0,0,0,0,0,1,10,0,0,0
6058676,23,0,0,0,0,2,105,0,20,0
6060999,23,0,0,0,0,1,107,0,20,20
6087925,19,0,111,1,0,1,173,0,0,0
6090228,8,0,0,0,0,1,40,0,0,0
6120786,1,0,0,0,0,1,10,0,0,0
6159033,14,0,75,0,0,2,140,0,0,0
6167089,5,0,41,0,0,1,51,0,0,0
6169814,5,0,25,0,0,1,38,0,0,0
6171337,55,0,41,1,0,1,156,0,0,0
6198581,7,0,39,0,0,1,74,0,0,0
6202445,8,0,0,0,0,1,37,0,0,0
6203104,330,0,868,0,6,1,154,0,0,0
6224733,3,0,31,0,0,2,82,0,95,95
6231898,2,0,0,0,0,1,80,0,0,0
6233651,16,0,46,0,0,2,115,0,0,0
6234424,0,0,0,0,0,1,10,0,0,0
6235114,0,0,0,0,0,1,11,0,0,0
6255399,2,0,0,0,0,1,4,0,0,0
6256931,131,0,614,0,0,3,441,0,0,0
6257008,5,0,10,0,0,1,19,0,0,0
6263029,47,0,95,1,0,4,210,0,0,0
6264273,4,0,2,0,0,1,7,0,0,0
6369104,2,0,0,0,0,1,13,0,308,308
6370205,5,0,24,0,0,1,43,0,0,0
6393846,440,0,262,0,0,5,263,0,0,0
6398095,4,0,0,0,0,1,12,0,68,68
6449753,5,0,0,0,0,1,29,0,0,0
6450744,9,0,0,0,0,1,14,0,69,69
6460313,7,0,0,0,0,1,88,0,0,0
6547636,3,0,17,0,0,1,42,0,0,0
6549042,2,0,21,0,0,1,29,0,0,0
6552513,28,0,29,0,0,2,154,0,0,0
6609687,45,0,350,1,0,2,23,0,0,0
6614986,0,0,5,0,0,1,8,0,0,0
6635509,9,0,0,0,0,1,33,0,0,0
6637550,3,0,0,0,0,1,17,0,0,0
6646587,11,0,0,0,0,1,95,0,0,0
6666609,77,0,113,5,0,3,143,0,0,0
6667589,10,0,64,0,0,2,2,0,0,0
6667656,0,0,9,0,0,1,2,0,0,0
6667997,25,0,39,1,0,2,127,0,0,0
6671169,9,0,25,0,0,1,14,0,0,0
6671375,12,0,32,1,0,2,20,0,0,0
6674409,51,0,226,1,0,2,26,0,0,0
6674493,33,0,64,0,0,2,72,0,0,0
6744698,12,0,104,0,0,2,27,0,0,0
6763910,5,0,2,0,0,1,58,0,0,0
6764809,13,0,35,0,0,4,126,0,0,0
6765426,126,0,138,2,0,1,74,0,0,0
6766052,267,0,143,4,0,5,354,0,0,0
6766490,0,0,23,0,0,1,5,0,0,0
6769829,3,0,46,0,0,2,45,0,0,0
6770169,2,0,12,0,0,1,14,0,0,0
6770549,0,0,2,0,0,1,4,0,0,0
6770921,0,0,1,0,0,1,6,0,0,0
6772458,0,0,26,0,0,1,194,0,0,0
6773608,0,0,54,0,0,1,185,0,0,0
6773834,94,0,160,3,0,3,133,0,0,0
6774195,0,0,16,0,0,1,204,0,0,0
6774272,11,0,0,1,0,1,0,0,0,0
6792560,36,0,13,0,0,1,14,0,0,0
6794180,0,0,18,0,0,1,198,0,0,0
6794543,0,0,49,0,0,1,201,0,0,0
6797190,0,0,175,0,0,1,205,0,0,0
6797323,0,0,70,0,1,1,114,0,0,0
6802663,196,0,146,0,0,2,234,0,0,0
6803933,46,0,88,1,0,1,301,0,0,0
6804849,2,0,0,0,0,1,1,0,0,0
6805224,2,0,0,0,0,1,80,0,0,0
6805359,0,0,85,0,0,1,217,0,0,0
6806021,1,0,27,0,0,1,23,0,0,0
6810117,20,0,3,0,0,2,105,0,25,25
6826738,0,0,443,0,0,2,221,2,0,41.5
6835076,61,0,111,0,0,2,123,0,0,0
6837659,2,0,2,0,0,1,55,0,0,0
6864078,65,0,113,0,0,2,184,0,1,1
6870385,18,0,0,2,0,1,15,0,0,0
6939468,7,0,10,0,0,2,30,0,0,0
6940485,30,0,49,1,0,1,119,0,0,0
6965164,70,0,10,1,0,2,80,0,0,0
6971483,665,0,380,8,0,1,503,0,5,5
6974077,71,0,137,0,0,1,179,0,0,0
7004054,54,0,71,1,0,1,235,0,0,0
7005404,45,0,134,0,0,1,182,0,0,0
7006840,13,0,18,0,0,1,36,0,0,0
7006976,27,0,39,1,0,1,149,0,0,0
7028139,29,0,25,0,0,1,170,0,0,0
7028158,40,0,0,1,0,1,0,0,0,0
7030605,2,0,0,0,0,1,73,0,0,0
7037544,21,0,63,0,0,2,22,0,0,0
7039069,0,0,0,0,0,1,1,0,0,0
7057921,664,0,380,8,0,1,511,0,8,8
7059815,7,0,0,1,0,1,0,0,0,0
7060431,2,0,2,0,0,1,33,0,8,8
7067379,2,0,0,0,0,1,11,0,0,0
7068046,0,0,0,0,0,1,10,0,8,8
7162664,9,0,22,0,0,1,12,0,0,0
7197927,17,0,12,0,0,1,5,0,0,0
7205770,75,0,118,0,0,3,105,0,0,0
7230752,694,0,384,9,0,1,533,0,0,0
7233149,0,0,2,0,0,2,19,0,0,0
7234066,2,0,0,0,0,1,47,0,0,0
7234870,0,0,0,0,0,1,12,0,0,0
7257505,0,0,0,0,0,1,14,0,0,0
7329194,2,0,8,0,0,2,42,0,0,0
7329881,42,0,52,0,0,1,105,0,0,0
7330092,6,0,0,0,0,1,92,0,0,0
7330445,6,0,75,1,0,2,41,0,0,0
7342238,12,0,47,0,0,1,78,0,0,0
7374080,32,0,51,0,0,1,14,0,0,0
7398555,2,0,0,0,0,1,11,0,0,0
7409892,6,0,0,0,0,1,84,0,0,0
7436188,508,0,142,2,0,1,138,0,0,0
7468487,5,0,96,1,0,1,71,0,0,0
7469572,10,0,21,0,0,1,20,0,0,0
7478458,1,0,2,0,0,1,85,0,0,0
7479136,50,0,152,1,0,1,86,0,0,0
7583358,6,0,102,0,0,1,49,0,0,0
7588172,137,0,54,0,0,3,21,0,52,0
7605362,13,0,52,0,0,1,154,0,0,0
7612811,208,0,439,3,0,1,310,0,0,0
7614291,17,0,34,0,0,3,230,0,0,0
7616871,566,0,3093,4,7,1,606,0,0,0
7619629,2,0,0,0,0,1,88,0,0,0
7619713,2,0,0,0,0,1,86,0,0,0
7639579,8,0,17,1,0,1,153,0,0,0
7642614,4,0,7,0,0,1,82,0,0,0
7646564,2,0,0,0,0,1,64,0,0,0
7647761,20,0,4,1,0,2,105,0,0,0
7647980,34,0,113,0,0,1,89,0,0,0
7650099,8,0,34,0,0,1,188,0,0,0
7650664,6,0,10,0,0,1,79,0,0,0
7652117,8,0,34,0,0,1,189,0,0,0
7652130,8,0,34,0,0,1,190,0,0,0
7653920,49,0,0,0,0,2,123,0,0,0
7674014,2,0,45,0,0,1,33,0,0,0
7674102,1,0,3,0,0,1,20,0,0,0
7674573,10,0,151,0,0,1,72,0,0,0
7676868,0,0,2,0,0,1,20,0,0,0
7677217,17,0,68,0,0,2,172,0,0,0
7677808,63,0,0,1,0,1,24,0,29,29
7746583,0,0,0,0,0,1,12,0,182,182
7755021,9,0,0,0,0,1,157,0,0,0
7777305,2,0,0,0,0,1,24,0,0,0
7778444,16,0,0,1,0,1,24,0,0,0
7780597,4,0,0,0,0,1,89,0,0,0
7782290,0,0,102,0,0,1,47,0,0,0
7784724,49,0,243,0,0,1,173,0,0,0
7819848,2,0,10,0,0,1,17,0,0,0
7823611,79,0,167,2,0,2,248,0,0,0
7825704,42,0,18,0,0,1,163,0,0,0
7855067,8,0,147,0,0,3,264,0,0,0
7890647,17,0,0,0,0,1,66,0,0,0
7894628,2,0,0,0,0,1,94,0,0,0
7964766,5,0,97,0,0,2,69,0,131,131
7966581,4,0,45,0,0,1,71,0,131,131
7994800,267,0,262,1,0,1,452,0,0,0
7997334,8,0,0,0,0,1,1,0,0,0
8001863,1,0,0,0,0,1,2,0,0,0
8002621,66,0,563,6,2,3,179,0,0,0
8035735,66,0,189,4,0,1,182,0,0,0
8245984,0,0,0,0,0,1,16,0,0,0
8285490,4,0,0,0,0,1,112,0,0,0
8295594,4,0,0,0,0,1,113,0,74,74
8317464,8,0,61,0,0,1,18,0,0,0
8319074,54,0,4,0,0,1,19,0,0,0
8321218,63,0,0,1,0,1,26,0,200,200
8326457,16,0,15,0,0,1,151,0,0,0
8394262,10,0,2,0,0,1,20,0,0,0
8401410,193,0,19,0,1,1,328,0,0,0
8405975,4,0,11,0,0,1,21,0,0,0
8406839,0,0,3,0,0,1,20,0,0,0
8407778,0,0,2,0,0,1,1,0,0,0
8408534,99,0,310,0,0,1,142,0,0,0
8411121,8,0,20,0,0,2,89,0,0,0
8411538,10,0,9,0,0,1,24,0,0,0
8430732,1,0,0,0,0,1,1,0,0,0
8436805,49,0,15,0,0,1,25,0,0,0
8469954,13,0,65,0,0,3,71,0,0,0
8475411,3,0,21,0,0,1,56,0,0,0
8475752,730,0,353,8,0,9,490,0,379,379
8476701,14,0,18,0,0,1,1,0,0,0
8487937,16,0,48,0,0,1,2,0,0,0
8511552,610,0,347,8,0,1,499,0,139,139
8513184,17,0,127,0,0,3,99,0,0,0
8521083,21,0,32,0,0,3,24,0,0,0
8522444,9,0,13,0,0,2,123,0,0,0
8522867,3,0,19,0,0,1,144,0,0,0
8523607,23,0,45,0,0,1,32,0,0,0
8549475,148,0,177,0,2,1,263,0,0,0
8559093,54,0,4,0,0,1,211,0,0,0
8561607,2,0,4,0,0,1,7,0,0,0
8562225,18,0,0,0,0,1,118,0,162,162
8586695,23,0,44,0,0,3,74,0,383,383
8639658,49,0,201,0,2,2,356,0,0,0
8646749,0,0,0,0,0,1,19,0,385,385
8703844,16,0,0,0,0,1,106,0,0,0
8706058,2,0,4,0,0,1,40,0,0,0
8716328,0,0,0,0,0,1,21,0,0,0
8724087,23,0,49,0,0,1,51,0,167,167
8748135,0,0,56,0,1,1,1,0,88,0
8780590,0,0,56,0,1,1,2,0,148,148
8866905,5,0,2,0,0,1,49,0,0,0
8894344,5,0,2,0,0,1,49,0,0,0
8895230,0,0,2,0,0,1,3,0,0,0
8903498,0,0,2,0,0,1,3,0,0,0
8904691,1,0,22,0,0,2,89,0,0,0
8908709,0,0,0,0,0,1,2,0,0,0
8945321,9,0,81,0,0,2,308,0,0,0
8946271,22,0,78,0,0,2,82,0,0,0
8947866,11,0,22,0,0,2,90,0,0,0
8948461,14,0,13,0,0,1,199,0,0,0
8977329,44,0,0,0,0,1,67,0,0,0
8996636,46,0,107,0,0,1,25,0,96,96
9018802,138,0,261,0,0,5,182,0,0,0
9025324,1,0,0,0,0,1,25,0,396,396
9025365,1,0,0,0,0,1,26,0,396,396
9025416,6,0,0,0,0,1,27,0,396,396
9025966,59,0,606,0,1,1,270,0,0,0
9033471,2,0,9,0,0,1,30,0,0,0
9104143,121,0,163,4,0,3,70,1,120,0.0
9118842,2,0,58,0,0,1,3,0,0,0
9120570,38,0,93,2,0,2,99,0,0,0
9148201,46,0,107,0,0,1,26,0,158,158
9159680,2,0,31,0,0,1,61,0,0,0
9160225,1,0,208,0,0,1,26,0,0,0
9161250,290,0,740,2,2,11,499,0,0,0
9169724,28,0,54,0,0,1,92,0,0,0
9210883,13,0,20,1,0,3,41,0,0,0
9231543,1,0,1,0,0,1,83,0,0,0
9239227,1,0,1,0,0,1,84,0,181,181
9248597,0,0,86,0,0,1,235,0,0,0
9249676,13,0,57,1,0,1,47,0,0,0
9249788,10,0,62,0,0,1,161,0,0,0
9250051,18,0,22,1,0,1,75,0,0,0
9250584,31,0,79,0,2,2,90,0,0,0
9274690,13,0,60,1,0,1,80,0,0,0
9276212,21,0,40,1,0,2,139,0,0,0
9360254,0,0,0,0,0,1,6,0,31,31
9402055,50,0,111,0,0,4,102,0,0,0
9406012,9,0,0,0,0,1,1,0,0,0
9406316,15,0,61,0,0,1,108,0,0,0
9409077,0,0,62,0,0,1,105,0,82,0
9440740,0,0,0,0,1,1,1,0,187,187
9440915,0,0,0,0,1,1,15,0,187,187
9441607,2,0,2,0,0,1,2,0,0,0
9452986,1,0,4,0,0,1,8,0,0,0
9497070,72,0,216,4,0,1,103,0,0,0
9498547,77,0,48,2,1,4,144,0,0,0
9524674,0,0,0,0,0,1,21,0,0,0
9525205,303,0,7,0,0,1,243,0,0,0
9525250,0,0,0,0,0,1,22,0,0,0
9525775,6,0,0,0,0,1,3,0,0,0
9528636,12,0,133,0,0,1,15,0,0,0
9534445,18,0,24,0,0,1,67,0,0,0
9534754,42,0,14,0,0,1,6,0,0,0
9613982,19,0,23,0,0,1,94,0,0,0
9618541,2,0,0,0,0,1,88,0,0,0
9621863,2,0,2,0,0,1,9,0,0,0
9626435,24,0,26,0,0,1,68,0,0,0
9628785,25,0,34,1,0,1,46,0,0,0
9628863,65,0,56,0,0,3,364,0,0,0
9656434,65,0,347,2,1,3,243,0,0,0
9656757,14,0,0,0,0,1,35,0,0,0
9658953,0,0,300,0,0,1,105,0,0,0
9660105,4,0,9,0,0,1,2,0,0,0
9665356,2,0,0,0,0,1,80,0,0,0
9665416,4,0,0,0,0,1,80,0,0,0
9669851,19,0,25,0,0,2,94,0,0,0
9670534,0,0,62,0,0,1,2,0,0,0
9671473,0,0,0,0,0,1,7,0,0,0
9671602,23,0,17,0,0,1,5,0,0,0
9671903,1768,0,4476,27,17,1,774,0,0,0
9673115,65,0,0,0,0,1,89,0,0,0
9700459,0,0,4,0,0,2,2,0,0,0
9710812,41,0,0,0,0,1,91,0,0,0
9712279,5,0,35,0,0,1,4,0,0,0
9713572,11,0,239,1,0,1,49,0,0,0
9716345,8,0,22,0,0,1,4,0,0,0
9717201,1,0,0,0,0,1,47,0,0,0
9747224,41,0,0,0,0,1,92,0,0,0
9759349,0,0,104,0,0,2,4,0,0,0
9783807,43,0,0,0,0,1,46,0,0,0
9784630,6,0,6,0,0,1,7,0,0,0
9817237,10,0,20,0,0,2,7,0,77,0
9912860,37,0,0,1,0,1,30,0,0,0
9914321,78,0,240,5,0,3,102,0,0,0
9965175,1,0,17,0,0,1,2,0,0,0
9996876,238,0,10,0,0,3,88,0,50,0
9998333,16,0,0,0,0,1,3,0,0,0
10002981,203,0,30,2,0,1,32,0,149,0
10003582,64,0,0,0,0,1,22,0,0,0
10009377,211,0,104,3,0,2,171,0,51,0
10034943,45,0,57,0,0,2,1,0,0,0
10037815,53,0,253,2,0,5,222,0,0,0
10053330,0,0,0,0,0,1,9,0,50,50
10122361,4,0,0,0,0,1,3,0,0,0
10133828,30,0,192,0,0,2,4,0,0,0
10166676,132,0,311,0,0,2,6,0,0,0
10178248,0,0,0,0,0,1,10,0,45,0
10206632,26,0,245,2,0,2,31,0,0,0
10207869,43,0,0,0,0,1,9,0,0,0
10209138,95,0,394,7,0,1,284,0,0,0
10217943,32,0,40,1,0,1,1,0,0,0
10218038,6,0,0,0,0,1,113,0,0,0
10219507,2,0,38,0,0,1,2,0,0,0
10220760,29,0,17,0,0,1,11,0,0,0
10249304,22,0,49,0,0,1,107,0,0,0
10254694,55,0,99,0,0,1,88,0,0,0
10256857,55,0,99,0,0,1,89,0,45,0
10261017,36,0,16,1,0,1,7,0,0,0
10293437,4,0,0,0,0,1,114,0,0,0
10389236,1,0,14,0,0,1,26,0,0,0
10427989,3,0,0,0,1,1,132,0,0,0
10430204,301,0,241,3,0,3,363,0,0,0
10430806,1,0,1,0,0,1,91,0,0,0
10472400,26,0,71,2,0,1,105,0,0,0
10502807,18,0,25,2,0,1,2,0,0,0
10504998,2,0,11,0,0,1,4,0,0,0
10506845,48,0,172,4,0,2,2,0,0,0
10508105,7,0,34,2,0,1,8,0,0,0
10508930,32,0,88,2,0,1,2,0,0,0
10511384,18,0,24,0,0,1,8,0,0,0
10512438,33,0,82,2,0,1,8,0,0,0
10512794,1,0,18,0,0,1,117,0,0,0
10512967,38,0,85,2,0,1,4,0,0,0
10545710,1,0,1,0,0,1,94,0,343,0
10552510,8,0,23,2,0,1,2,0,0,0
10555545,21,0,0,0,0,1,4,0,0,0
10556827,23,0,2,0,1,2,23,0,0,0
10557377,108,0,1200,0,1,3,303,0,0,0
10557637,0,0,0,0,0,1,25,0,0,0
10557721,2,0,4,0,0,1,123,0,0,0
10557801,471,0,870,8,24,7,263,0,0,0
10558374,0,0,463,0,0,1,16,0,0,0
10558779,21,0,177,1,0,1,35,0,0,0
10630869,397,0,1126,8,2,7,96,0,0,0
10631384,2,0,0,0,0,1,1,0,0,0
10634858,2,0,0,0,0,1,123,0,0,0
10640359,22,0,17,0,0,1,29,0,0,0
10643969,28,0,4,1,0,1,7,0,0,0
10647615,103,0,8,0,0,1,75,0,0,0
10724638,33,0,5,0,0,1,156,0,0,0
10732138,28,0,21,0,0,2,4,0,0,0
10732853,39,0,31,0,0,1,162,0,0,0
10733144,0,0,0,0,0,1,3,0,225,0
10733649,24,0,21,0,0,1,10,0,0,0
10764242,2,0,16,0,0,1,9,0,0,0
10778481,0,0,0,0,0,1,27,0,0,0
10809497,0,0,7,0,0,1,4,0,0,0
10810586,4,0,0,0,0,1,27,0,0,0
10817522,377,0,503,12,0,1,422,0,0,0
10943386,3,0,0,0,0,1,26,0,0,0
10944343,44,0,152,1,2,1,92,1,0,222.0
10952126,68,0,139,4,0,1,364,0,77,0
10956407,3,0,0,0,0,1,6,0,0,0
10956876,3,0,4,0,0,1,111,0,0,0
10995503,337,0,527,5,0,1,160,0,0,0
10997885,2,0,5,0,0,1,34,0,0,0
10998596,20,0,22,0,0,1,28,0,0,0
11034950,5,0,145,0,0,1,72,0,0,0
11037267,3,0,21,0,0,2,15,0,0,0
11079175,2,0,4,0,0,1,6,0,0,0
11080771,18,0,119,0,0,1,19,0,0,0
11082690,2,0,0,0,0,1,28,0,21,0
11215672,16,0,19,1,0,1,140,0,0,0
11216272,43,0,0,0,1,1,36,0,17,0
11217100,0,0,22,0,0,1,4,0,0,0
11259109,7,0,0,1,0,1,0,0,0,0
11259212,3,0,15,0,0,1,63,0,0,0
11259511,22,0,57,0,0,2,46,0,0,0
11260153,2,0,12,0,0,1,18,0,0,0
11260911,0,0,0,0,0,1,37,0,0,0
11303551,3,0,1,0,0,1,228,0,0,0
11344174,36,0,89,0,0,1,24,0,0,0
11344560,0,0,37,0,0,1,17,0,0,0
11387856,0,0,5,0,0,1,11,0,0,0
11489695,13,0,55,0,0,1,5,0,0,0
11532860,0,0,7,0,0,1,5,0,0,0
11537616,24,0,22,0,0,2,22,0,77,0
11568755,0,0,0,0,0,1,29,0,0,0
11569084,0,0,23,0,0,1,5,0,0,0
11605718,32,0,0,0,0,1,38,0,0,0
11606263,16,0,39,0,0,2,26,0,0,0
11607314,581,0,480,0,0,2,313,0,0,0
11607661,212,0,0,3,0,1,133,0,0,0
11610340,0,0,69,1,0,1,0,0,0,0
11611615,12,0,9,0,0,1,2,0,0,0
11611664,118,0,264,3,0,1,58,0,0,0
11612248,14,0,16,0,0,1,32,0,0,0
11612629,2,0,0,0,0,1,40,0,0,0
11614045,98,0,237,3,0,1,2,0,0,0
11614293,11,0,0,0,0,1,3,0,0,0
11614553,81,0,46,0,0,1,191,0,0,0
11614737,0,0,24,0,0,1,2,0,0,0
11695338,8,0,4,0,0,1,213,0,-379,-379
11699258,205,0,190,4,0,1,198,0,0,0
11700089,8,0,4,0,0,1,214,0,174,0
11703505,15,0,125,0,0,3,16,1,0,13.0
11711622,30,0,25,0,0,1,12,0,0,0
11714148,12,0,29,0,0,1,106,0,0,0
11753910,511,0,962,4,0,7,345,0,0,0
11758213,30,0,70,0,0,4,157,0,0,0
11761514,7,0,0,0,0,1,8,0,77,0
11786267,250,0,64,1,3,3,466,0,0,0
11802140,35,0,105,0,0,3,162,0,0,0
11831278,16,0,39,0,0,2,33,0,0,0
11843255,0,0,0,0,0,1,0,0,0,0
11843782,9,0,2,0,0,2,5,0,0,0
11845939,3,0,28,0,0,1,66,0,0,0
11847384,0,0,0,0,0,1,39,0,21,0
11875878,0,0,4,0,0,1,5,0,0,0
11878594,15,0,0,0,0,1,31,0,174,0
11894604,0,0,7,0,0,1,3,0,78,0
11983806,55,0,121,1,0,2,48,0,0,0
11984171,20,0,0,0,0,1,32,0,0,0
11986421,245,0,404,0,2,1,289,0,0,0
12019167,4,0,0,0,0,1,10,0,0,0
12059295,4,0,15,0,0,2,21,0,0,0
12064436,540,0,825,6,2,4,187,0,0,0
12073353,43,0,48,0,0,1,34,0,0,0
12074454,17,1,80,0,0,2,28,0,0,0
12074961,4,0,0,0,0,1,25,0,0,0
12102685,128,0,324,2,0,1,294,0,0,0
