,tr_build_id,gh_project_name,gh_is_pr,gh_pr_created_at,gh_pull_req_num,gh_lang,git_merged_with,git_branch,gh_num_commits_in_push,gh_commits_in_push,git_prev_commit_resolution_status,git_prev_built_commit,tr_prev_build,gh_first_commit_created_at,gh_team_size,git_all_built_commits,git_num_all_built_commits,git_trigger_commit,tr_virtual_merged_into,tr_original_commit,gh_num_issue_comments,gh_num_commit_comments,gh_num_pr_comments,git_diff_src_churn,git_diff_test_churn,gh_diff_files_added,gh_diff_files_deleted,gh_diff_files_modified,gh_diff_tests_added,gh_diff_tests_deleted,gh_diff_src_files,gh_diff_doc_files,gh_diff_other_files,gh_num_commits_on_files_touched,gh_sloc,gh_test_lines_per_kloc,gh_test_cases_per_kloc,gh_asserts_cases_per_kloc,gh_by_core_team_member,gh_description_complexity,gh_pushed_at,gh_build_started_at,tr_status,tr_duration,tr_jobs,tr_build_number,tr_job_id,tr_log_lan,tr_log_status,tr_log_setup_time,tr_log_analyzer,tr_log_frameworks,tr_log_bool_tests_ran,tr_log_bool_tests_failed,tr_log_num_tests_ok,tr_log_num_tests_failed,tr_log_num_tests_run,tr_log_num_tests_skipped,tr_log_tests_failed,tr_log_testduration,tr_log_buildduration,build_successful,version
480,1650736,heroku/heroku,0.0,,,ruby,,master,2.0,20c3d83e42e235b7ff40dd22d4461579f65468a7#5a7d81d8724406cf41438bde0f09ba77a1f9d7d5,build_found,b2aaf5efab8e75bb51306c0c7cf388750b516042,1650265.0,2012-06-18 21:16:32,34,5a7d81d8724406cf41438bde0f09ba77a1f9d7d5#20c3d83e42e235b7ff40dd22d4461579f65468a7,2,5a7d81d8724406cf41438bde0f09ba77a1f9d7d5,,5a7d81d8724406cf41438bde0f09ba77a1f9d7d5,,0,,81,27,0,0,4,0,0,4,0,0,62,4758,840.689365279529,78.8146279949559,137.242538881883,1.0,,2012-06-18 21:49:52,2012-06-18 21:49:59,failed,890,"[1650741, 1650740, 1650739, 1650738, 1650737, 1650742]",623,1650737,ruby,unknown,,ruby,rspec,1.0,,370.0,4.0,374.0,0.0,,14.48,,0,2
481,1651180,heroku/heroku,0.0,,,ruby,,master,1.0,ba9f575151af01a023fb33aee79ecb890468d19b,build_found,5a7d81d8724406cf41438bde0f09ba77a1f9d7d5,1650736.0,2012-06-18 22:51:15,34,ba9f575151af01a023fb33aee79ecb890468d19b,1,ba9f575151af01a023fb33aee79ecb890468d19b,,ba9f575151af01a023fb33aee79ecb890468d19b,,0,,65,64,0,0,4,0,0,4,0,0,64,4781,846.684793976156,79.2721188035976,137.837272537126,1.0,,2012-06-18 22:51:24,2012-06-18 22:51:28,failed,653,"[1651184, 1651181, 1651186, 1651182, 1651185, 1651183]",624,1651185,ruby,unknown,,ruby,rspec,1.0,,371.0,7.0,378.0,0.0,,324.68,,0,2
482,1651280,heroku/heroku,0.0,,,ruby,,master,1.0,644dbfd44a9384624dbcf65278c9c0e8b8e0ad4f,build_found,ba9f575151af01a023fb33aee79ecb890468d19b,1651180.0,2012-06-18 23:10:37,34,644dbfd44a9384624dbcf65278c9c0e8b8e0ad4f,1,644dbfd44a9384624dbcf65278c9c0e8b8e0ad4f,,644dbfd44a9384624dbcf65278c9c0e8b8e0ad4f,,0,,25,12,0,0,3,0,0,3,0,0,63,4786,847.680735478479,79.3982448809026,138.529043042206,1.0,,2012-06-18 23:11:18,2012-06-18 23:11:22,failed,670,"[1651284, 1651283, 1651285, 1651282, 1651286, 1651281]",625,1651281,ruby,unknown,,ruby,rspec,1.0,,375.0,4.0,379.0,0.0,,15.07,,0,2
483,1658369,heroku/heroku,0.0,,,ruby,,master,1.0,51e9371f39e04921f27851d033118c0fa2a0e22c,build_found,644dbfd44a9384624dbcf65278c9c0e8b8e0ad4f,1651280.0,2012-06-19 19:20:41,34,51e9371f39e04921f27851d033118c0fa2a0e22c,1,51e9371f39e04921f27851d033118c0fa2a0e22c,,51e9371f39e04921f27851d033118c0fa2a0e22c,,0,,19,0,0,0,1,0,0,1,0,0,5,4795,846.089676746611,79.2492179353493,138.269030239833,1.0,,2012-06-19 19:20:53,2012-06-19 19:21:13,failed,681,"[1658371, 1658375, 1658373, 1658374, 1658370, 1658372]",627,1658374,ruby,unknown,,ruby,rspec,1.0,,372.0,7.0,379.0,0.0,,308.19,,0,2
484,1658698,heroku/heroku,0.0,,,ruby,,master,1.0,2481098f17420314f3a4c0d7f74c31405fbbd05f,build_found,51e9371f39e04921f27851d033118c0fa2a0e22c,1658369.0,2012-06-19 19:55:00,34,2481098f17420314f3a4c0d7f74c31405fbbd05f,1,2481098f17420314f3a4c0d7f74c31405fbbd05f,,2481098f17420314f3a4c0d7f74c31405fbbd05f,,0,,24,0,0,0,2,0,0,2,0,0,24,4803,844.680408078284,79.1172184051634,138.038725796377,1.0,,2012-06-19 19:55:09,2012-06-19 19:55:22,failed,681,"[1658703, 1658704, 1658702, 1658700, 1658699, 1658701]",628,1658699,ruby,unknown,,ruby,rspec,1.0,,375.0,4.0,379.0,0.0,,12.02,,0,2
485,1658862,heroku/heroku,0.0,,,ruby,,master,1.0,2e34eaf581f6a1fe9c0b726e40717ba20c5bb610,build_found,2481098f17420314f3a4c0d7f74c31405fbbd05f,1658698.0,2012-06-19 20:10:20,34,2e34eaf581f6a1fe9c0b726e40717ba20c5bb610,1,2e34eaf581f6a1fe9c0b726e40717ba20c5bb610,,2e34eaf581f6a1fe9c0b726e40717ba20c5bb610,,0,,3,0,0,0,3,0,0,3,0,0,56,4802,844.856309870887,79.1336942940441,138.067471886714,1.0,,2012-06-19 20:10:57,2012-06-19 20:11:07,failed,747,"[1658866, 1658864, 1658868, 1658867, 1658863, 1658865]",629,1658867,ruby,unknown,,ruby,rspec,1.0,,372.0,7.0,379.0,0.0,,404.57,,0,2
486,1659775,heroku/heroku,0.0,,,ruby,,master,1.0,b06a1592210060ebe974e8c7aee7e250260673c0,build_found,2e34eaf581f6a1fe9c0b726e40717ba20c5bb610,1658862.0,2012-06-19 21:53:03,34,b06a1592210060ebe974e8c7aee7e250260673c0,1,b06a1592210060ebe974e8c7aee7e250260673c0,,b06a1592210060ebe974e8c7aee7e250260673c0,,0,,4,0,0,0,1,0,0,1,0,0,14,4802,844.856309870887,79.1336942940441,138.067471886714,1.0,,2012-06-19 21:54:48,2012-06-19 21:54:52,failed,659,"[1659780, 1659779, 1659776, 1659777, 1659781, 1659778]",630,1659777,ruby,unknown,,ruby,rspec,1.0,,378.0,2.0,380.0,0.0,,18.51,,0,2
487,1660163,heroku/heroku,0.0,,,ruby,,master,1.0,377fe63dae5f291f3ad22b11beb66593e72e48de,build_found,b06a1592210060ebe974e8c7aee7e250260673c0,1659775.0,2012-06-19 22:30:21,34,377fe63dae5f291f3ad22b11beb66593e72e48de,1,377fe63dae5f291f3ad22b11beb66593e72e48de,,377fe63dae5f291f3ad22b11beb66593e72e48de,,0,,0,327,0,0,1,0,0,1,0,0,51,4802,844.231570179092,81.0079133694294,133.486047480217,1.0,,2012-06-19 22:30:53,2012-06-19 22:30:59,failed,598,"[1660168, 1660169, 1660164, 1660167, 1660165, 1660166]",631,1660166,ruby,unknown,,ruby,rspec,1.0,,385.0,0.0,385.0,0.0,,14.81,,0,2
488,1660340,heroku/heroku,0.0,,,ruby,,master,1.0,440d498c278cf9b1e76abb8e88b922a9034a16fb,build_found,377fe63dae5f291f3ad22b11beb66593e72e48de,1660163.0,2012-06-19 22:49:01,34,440d498c278cf9b1e76abb8e88b922a9034a16fb,1,440d498c278cf9b1e76abb8e88b922a9034a16fb,,440d498c278cf9b1e76abb8e88b922a9034a16fb,,0,,0,4,0,0,1,0,0,1,0,0,9,4802,844.231570179092,81.0079133694294,133.486047480217,1.0,,2012-06-19 22:49:07,2012-06-19 22:49:11,passed,668,"[1660345, 1660344, 1660343, 1660346, 1660342, 1660341]",632,1660342,ruby,unknown,,ruby,rspec,1.0,,385.0,0.0,385.0,0.0,,21.53,,0,2
489,1666551,heroku/heroku,0.0,,,ruby,,master,1.0,4031226f549b232da8e47b0e3092efca5e763585,build_found,440d498c278cf9b1e76abb8e88b922a9034a16fb,1660340.0,2012-06-20 16:49:07,34,4031226f549b232da8e47b0e3092efca5e763585,1,4031226f549b232da8e47b0e3092efca5e763585,,4031226f549b232da8e47b0e3092efca5e763585,,0,,14,0,0,0,1,0,0,1,0,0,16,4804,843.880099916736,80.9741881765196,133.430474604496,1.0,,2012-06-20 16:49:13,2012-06-20 17:11:23,passed,642,"[1666556, 1666555, 1666553, 1666552, 1666554, 1666557]",633,1666556,ruby,unknown,,ruby,rspec,1.0,,381.0,3.0,384.0,0.0,,317.07,,0,2
490,1666583,heroku/heroku,0.0,,,ruby,,master,1.0,794168265de9b1521a889b501f065be97a01dc82,build_found,4031226f549b232da8e47b0e3092efca5e763585,1666551.0,2012-06-20 16:52:17,34,794168265de9b1521a889b501f065be97a01dc82,1,794168265de9b1521a889b501f065be97a01dc82,,794168265de9b1521a889b501f065be97a01dc82,,0,,12,0,0,0,1,0,0,1,0,0,17,4807,843.353442895777,80.9236530060329,133.347201997088,1.0,,2012-06-20 16:52:23,2012-06-20 17:15:28,passed,2091,"[1666589, 1666588, 1666587, 1666586, 1666585, 1666584]",634,1666588,ruby,unknown,,ruby,rspec,1.0,,381.0,3.0,384.0,0.0,,292.62,,0,2
491,1668549,heroku/heroku,0.0,,,ruby,,master,1.0,a517ddd15f5ddb1b38cb9f71e642131fc703f684,build_found,794168265de9b1521a889b501f065be97a01dc82,1666583.0,2012-06-20 21:09:29,34,a517ddd15f5ddb1b38cb9f71e642131fc703f684,1,a517ddd15f5ddb1b38cb9f71e642131fc703f684,,a517ddd15f5ddb1b38cb9f71e642131fc703f684,,0,,39,24,1,0,1,0,0,2,0,0,18,4816,845.3073089701,80.9800664451827,134.966777408638,1.0,,2012-06-20 21:09:34,2012-06-20 21:14:03,passed,611,"[1668554, 1668553, 1668551, 1668555, 1668552, 1668550]",635,1668551,ruby,unknown,,ruby,rspec,1.0,,386.0,0.0,386.0,0.0,,16.46,,0,2
492,1668754,heroku/heroku,0.0,,,ruby,,master,1.0,f26a55042a63fc7233a55630696355b6c8b9c4b3,build_found,a517ddd15f5ddb1b38cb9f71e642131fc703f684,1668549.0,2012-06-20 21:30:32,34,f26a55042a63fc7233a55630696355b6c8b9c4b3,1,f26a55042a63fc7233a55630696355b6c8b9c4b3,,f26a55042a63fc7233a55630696355b6c8b9c4b3,,0,,6,9,0,0,2,0,0,2,0,0,19,4816,846.553156146179,80.9800664451827,136.212624584718,1.0,,2012-06-20 21:30:37,2012-06-20 21:32:41,passed,604,"[1668759, 1668758, 1668756, 1668755, 1668760, 1668757]",636,1668759,ruby,unknown,,ruby,rspec,1.0,,382.0,3.0,385.0,0.0,,295.6,,0,2
493,1668979,heroku/heroku,0.0,,,ruby,,master,,,build_found,f26a55042a63fc7233a55630696355b6c8b9c4b3,1668754.0,,34,07797258d6b3ec07e57d2008474b1f19ffbae916,1,07797258d6b3ec07e57d2008474b1f19ffbae916,,07797258d6b3ec07e57d2008474b1f19ffbae916,,0,,2,20,0,0,2,0,0,2,0,0,68,4818,849.730178497302,81.5691158156912,136.986301369863,1.0,,,2012-06-20 21:56:26,passed,643,"[1668984, 1668983, 1668985, 1668980, 1668982, 1668981]",637,1668980,ruby,unknown,,ruby,rspec,1.0,,388.0,0.0,388.0,0.0,,13.87,,0,2
494,1669151,heroku/heroku,0.0,,,ruby,,master,1.0,81961f48acfca6671ed76400f1dfeac67ea604d5,build_found,07797258d6b3ec07e57d2008474b1f19ffbae916,1668979.0,2012-06-20 22:11:49,34,81961f48acfca6671ed76400f1dfeac67ea604d5,1,81961f48acfca6671ed76400f1dfeac67ea604d5,,81961f48acfca6671ed76400f1dfeac67ea604d5,,0,,6,0,0,0,3,0,0,2,0,1,298,4818,849.730178497302,81.5691158156912,136.986301369863,1.0,,2012-06-20 22:11:56,2012-06-20 22:13:46,passed,614,"[1669156, 1669155, 1669154, 1669152, 1669157, 1669153]",638,1669155,ruby,unknown,,ruby,rspec,1.0,,379.0,9.0,388.0,5.0,,20.03,,0,2
495,1675150,heroku/heroku,0.0,,,ruby,,master,1.0,cc4081d9c22d7a394bf73a8f1045732d49b29d00,build_found,81961f48acfca6671ed76400f1dfeac67ea604d5,1669151.0,2012-06-21 15:51:59,34,cc4081d9c22d7a394bf73a8f1045732d49b29d00,1,cc4081d9c22d7a394bf73a8f1045732d49b29d00,,cc4081d9c22d7a394bf73a8f1045732d49b29d00,,0,,9,0,0,0,1,0,0,1,0,0,124,4825,848.497409326425,81.4507772020725,136.787564766839,1.0,,2012-06-21 15:56:18,2012-06-21 15:56:24,passed,713,"[1675155, 1675154, 1675153, 1675152, 1675156, 1675151]",639,1675153,ruby,unknown,,ruby,rspec,1.0,,389.0,0.0,389.0,0.0,,22.74,,0,2
496,1675226,heroku/heroku,0.0,,,ruby,,master,1.0,d3e5b9770f2a1f746bc005de41c7933dfb6674b7,build_found,cc4081d9c22d7a394bf73a8f1045732d49b29d00,1675150.0,2012-06-21 16:03:48,34,d3e5b9770f2a1f746bc005de41c7933dfb6674b7,1,d3e5b9770f2a1f746bc005de41c7933dfb6674b7,,d3e5b9770f2a1f746bc005de41c7933dfb6674b7,,0,,4,0,0,0,1,0,0,1,0,0,125,4825,848.497409326425,81.4507772020725,136.787564766839,1.0,,2012-06-21 16:03:54,2012-06-21 16:03:57,passed,680,"[1675230, 1675231, 1675229, 1675228, 1675232, 1675227]",640,1675229,ruby,unknown,,ruby,rspec,1.0,,389.0,0.0,389.0,0.0,,15.16,,0,2
497,1676723,heroku/heroku,0.0,,,ruby,,master,1.0,5daca58a13fa999aeebf3a6622bd862ce2c6fe6d,build_found,d3e5b9770f2a1f746bc005de41c7933dfb6674b7,1675226.0,2012-06-21 19:47:10,34,5daca58a13fa999aeebf3a6622bd862ce2c6fe6d,1,5daca58a13fa999aeebf3a6622bd862ce2c6fe6d,,5daca58a13fa999aeebf3a6622bd862ce2c6fe6d,,0,,14,12,0,0,4,0,0,4,0,0,374,4830,849.689440993789,81.3664596273292,136.645962732919,1.0,,2012-06-21 19:47:19,2012-06-21 19:47:24,passed,606,"[1676728, 1676727, 1676725, 1676726, 1676729, 1676724]",641,1676727,ruby,unknown,,ruby,rspec,1.0,,379.0,9.0,388.0,5.0,,15.87,,0,2
498,1676971,heroku/heroku,0.0,,,ruby,,master,1.0,5daca58a13fa999aeebf3a6622bd862ce2c6fe6d,build_found,d3e5b9770f2a1f746bc005de41c7933dfb6674b7,1675226.0,2012-06-21 19:47:10,34,5daca58a13fa999aeebf3a6622bd862ce2c6fe6d,1,5daca58a13fa999aeebf3a6622bd862ce2c6fe6d,,5daca58a13fa999aeebf3a6622bd862ce2c6fe6d,,0,,14,12,0,0,4,0,0,4,0,0,374,4830,849.689440993789,81.3664596273292,136.645962732919,1.0,,2012-06-21 19:47:19,2012-06-21 20:33:16,passed,645,"[1676975, 1676976, 1676977, 1676972, 1676974, 1676973]",642,1676975,ruby,unknown,,ruby,rspec,1.0,,379.0,9.0,388.0,5.0,,21.15,,0,2
499,1676990,heroku/heroku,0.0,,,ruby,,master,1.0,5daca58a13fa999aeebf3a6622bd862ce2c6fe6d,build_found,d3e5b9770f2a1f746bc005de41c7933dfb6674b7,1675226.0,2012-06-21 19:47:10,34,5daca58a13fa999aeebf3a6622bd862ce2c6fe6d,1,5daca58a13fa999aeebf3a6622bd862ce2c6fe6d,,5daca58a13fa999aeebf3a6622bd862ce2c6fe6d,,0,,14,12,0,0,4,0,0,4,0,0,374,4830,849.689440993789,81.3664596273292,136.645962732919,1.0,,2012-06-21 19:47:19,2012-06-21 20:33:45,passed,635,"[1676995, 1676994, 1676991, 1676993, 1676996, 1676992]",643,1676991,ruby,unknown,,ruby,rspec,1.0,,388.0,0.0,388.0,0.0,,14.57,,0,2
500,1677730,heroku/heroku,0.0,,,ruby,,master,1.0,c21078a21b2b84d1b0679c61c88b9ac7689f1e1b,build_found,5daca58a13fa999aeebf3a6622bd862ce2c6fe6d,1676990.0,2012-06-21 22:08:39,34,c21078a21b2b84d1b0679c61c88b9ac7689f1e1b,1,c21078a21b2b84d1b0679c61c88b9ac7689f1e1b,,c21078a21b2b84d1b0679c61c88b9ac7689f1e1b,,0,,35,0,1,0,0,0,0,1,0,0,0,4830,849.689440993789,81.3664596273292,136.645962732919,1.0,,2012-06-21 22:14:27,2012-06-21 22:14:28,passed,657,"[1677735, 1677734, 1677732, 1677733, 1677731, 1677736]",644,1677732,ruby,unknown,,ruby,rspec,1.0,,389.0,0.0,389.0,0.0,,18.51,,0,2
501,1682103,heroku/heroku,0.0,,,ruby,,master,1.0,f21bc809c7b22fa6b423a01ffc67fc7a2f71834d,build_found,c21078a21b2b84d1b0679c61c88b9ac7689f1e1b,1677730.0,2012-06-22 14:12:05,34,f21bc809c7b22fa6b423a01ffc67fc7a2f71834d,1,f21bc809c7b22fa6b423a01ffc67fc7a2f71834d,,f21bc809c7b22fa6b423a01ffc67fc7a2f71834d,,0,,3,0,0,0,1,0,0,1,0,0,126,4830,849.689440993789,81.3664596273292,136.645962732919,1.0,,2012-06-22 14:16:06,2012-06-22 14:16:08,passed,625,"[1682108, 1682107, 1682106, 1682104, 1682109, 1682105]",645,1682106,ruby,unknown,,ruby,rspec,1.0,,389.0,0.0,389.0,0.0,,17.21,,0,2
502,1682193,heroku/heroku,0.0,,,ruby,,master,1.0,c00a00c67cd3d33fa21e81f613ec287b0869d16f,build_found,f21bc809c7b22fa6b423a01ffc67fc7a2f71834d,1682103.0,2012-06-22 14:23:21,34,c00a00c67cd3d33fa21e81f613ec287b0869d16f,1,c00a00c67cd3d33fa21e81f613ec287b0869d16f,,c00a00c67cd3d33fa21e81f613ec287b0869d16f,,0,,7,0,0,0,1,0,0,1,0,0,7,4835,848.810754912099,81.282316442606,136.504653567735,1.0,,2012-06-22 14:23:52,2012-06-22 14:23:54,passed,675,"[1682197, 1682198, 1682199, 1682194, 1682195, 1682196]",646,1682198,ruby,unknown,,ruby,rspec,1.0,,385.0,3.0,388.0,0.0,,336.67,,0,2
503,1682409,heroku/heroku,0.0,,,ruby,,master,1.0,7148227adbaa40a9c1d0a1630804c9f69e42dab7,build_found,c00a00c67cd3d33fa21e81f613ec287b0869d16f,1682193.0,2012-06-22 14:40:07,34,7148227adbaa40a9c1d0a1630804c9f69e42dab7,1,7148227adbaa40a9c1d0a1630804c9f69e42dab7,,7148227adbaa40a9c1d0a1630804c9f69e42dab7,,0,,1,0,0,0,1,0,0,1,0,0,20,4836,848.63523573201,81.2655086848635,136.476426799007,1.0,,2012-06-22 14:40:47,2012-06-22 14:48:10,passed,687,"[1682414, 1682413, 1682415, 1682412, 1682411, 1682410]",647,1682412,ruby,unknown,,ruby,rspec,1.0,,389.0,0.0,389.0,0.0,,20.2,,0,2
504,1682440,heroku/heroku,0.0,,,ruby,,master,1.0,84c79b222cfe6572035941f44d183f49d587d49a,build_found,7148227adbaa40a9c1d0a1630804c9f69e42dab7,1682409.0,2012-06-22 14:45:00,34,84c79b222cfe6572035941f44d183f49d587d49a,1,84c79b222cfe6572035941f44d183f49d587d49a,,84c79b222cfe6572035941f44d183f49d587d49a,,0,,4,0,0,0,1,0,0,1,0,0,55,4840,847.933884297521,81.198347107438,136.363636363636,1.0,,2012-06-22 14:45:41,2012-06-22 14:49:37,passed,657,"[1682445, 1682444, 1682446, 1682441, 1682442, 1682443]",648,1682445,ruby,unknown,,ruby,rspec,1.0,,385.0,3.0,388.0,0.0,,326.4,,0,2
505,1682943,heroku/heroku,0.0,,,ruby,,master,1.0,49f03b337c2d13d0931d555efce5c11d5c1c2e71,build_found,84c79b222cfe6572035941f44d183f49d587d49a,1682440.0,2012-06-22 15:35:35,34,49f03b337c2d13d0931d555efce5c11d5c1c2e71,1,49f03b337c2d13d0931d555efce5c11d5c1c2e71,,49f03b337c2d13d0931d555efce5c11d5c1c2e71,,0,,15,19,0,0,2,0,0,2,0,0,39,4850,849.690721649485,81.4432989690722,136.907216494845,1.0,,2012-06-22 15:35:43,2012-06-22 15:37:05,passed,660,"[1682948, 1682947, 1682949, 1682945, 1682946, 1682944]",649,1682945,ruby,unknown,,ruby,rspec,1.0,,391.0,0.0,391.0,0.0,,15.23,,0,2
506,1684820,heroku/heroku,0.0,,,ruby,,master,1.0,35e0cb28e5a58bcd744995f03016bef2a0e1df83,build_found,49f03b337c2d13d0931d555efce5c11d5c1c2e71,1682943.0,2012-06-22 19:41:41,34,35e0cb28e5a58bcd744995f03016bef2a0e1df83,1,35e0cb28e5a58bcd744995f03016bef2a0e1df83,,35e0cb28e5a58bcd744995f03016bef2a0e1df83,,0,,4,0,0,0,3,0,0,2,0,1,300,4850,849.690721649485,81.4432989690722,136.907216494845,1.0,,2012-06-22 19:41:47,2012-06-22 19:41:49,passed,648,"[1684825, 1684824, 1684826, 1684822, 1684821, 1684823]",650,1684825,ruby,unknown,,ruby,rspec,1.0,,387.0,3.0,390.0,0.0,,320.54,,0,2
507,1685136,heroku/heroku,0.0,,,ruby,,master,1.0,385d01ce33af6abee2422d9642c1db555c23f876,build_found,35e0cb28e5a58bcd744995f03016bef2a0e1df83,1684820.0,2012-06-22 20:37:13,34,385d01ce33af6abee2422d9642c1db555c23f876,1,385d01ce33af6abee2422d9642c1db555c23f876,,385d01ce33af6abee2422d9642c1db555c23f876,,0,,10,0,0,0,1,0,0,1,0,0,29,4856,848.640856672158,81.3426688632619,136.73805601318,1.0,,2012-06-22 20:37:22,2012-06-22 20:37:21,passed,674,"[1685141, 1685140, 1685142, 1685138, 1685137, 1685139]",651,1685138,ruby,unknown,,ruby,rspec,1.0,,391.0,0.0,391.0,0.0,,18.81,,0,2
508,1685355,heroku/heroku,0.0,,,ruby,,master,1.0,81f22e4ec794441fe28f7b99a81938b594202d96,build_found,385d01ce33af6abee2422d9642c1db555c23f876,1685136.0,2012-06-22 21:12:18,34,81f22e4ec794441fe28f7b99a81938b594202d96,1,81f22e4ec794441fe28f7b99a81938b594202d96,,81f22e4ec794441fe28f7b99a81938b594202d96,,0,,2,0,0,0,1,0,0,1,0,0,30,4856,848.640856672158,81.3426688632619,136.73805601318,1.0,,2012-06-22 21:12:24,2012-06-22 21:12:26,passed,705,"[1685360, 1685359, 1685361, 1685358, 1685356, 1685357]",652,1685357,ruby,unknown,,ruby,rspec,1.0,,391.0,0.0,391.0,0.0,,18.72,,0,2
509,1685629,heroku/heroku,0.0,,,ruby,,master,1.0,bc611fe294d509494f4d3fdf06063358199a2ab4,build_found,81f22e4ec794441fe28f7b99a81938b594202d96,1685355.0,2012-06-22 22:12:14,34,bc611fe294d509494f4d3fdf06063358199a2ab4,1,bc611fe294d509494f4d3fdf06063358199a2ab4,,bc611fe294d509494f4d3fdf06063358199a2ab4,,0,,2,0,0,0,1,0,0,1,0,0,21,4856,848.640856672158,81.3426688632619,136.73805601318,1.0,,2012-06-22 22:12:21,2012-06-22 22:12:22,passed,629,"[1685634, 1685633, 1685632, 1685630, 1685631, 1685635]",653,1685630,ruby,unknown,,ruby,rspec,1.0,,390.0,0.0,390.0,0.0,,13.04,,0,2
510,1685654,heroku/heroku,0.0,,,ruby,,master,1.0,271540bcaa48410a99890eabb977456c91d3c4d6,build_found,bc611fe294d509494f4d3fdf06063358199a2ab4,1685629.0,2012-06-22 22:17:03,34,271540bcaa48410a99890eabb977456c91d3c4d6,1,271540bcaa48410a99890eabb977456c91d3c4d6,,271540bcaa48410a99890eabb977456c91d3c4d6,,0,,4,0,0,0,3,0,0,2,0,1,301,4856,848.640856672158,81.3426688632619,136.73805601318,1.0,,2012-06-22 22:17:09,2012-06-22 22:17:11,passed,654,"[1685658, 1685659, 1685657, 1685656, 1685655, 1685660]",654,1685656,ruby,unknown,,ruby,rspec,1.0,,391.0,0.0,391.0,0.0,,15.04,,0,2
511,1697591,heroku/heroku,0.0,,,ruby,,master,2.0,ce1127c1cfde873d798e6c36c615e0abffa5cd6d#40b9bb8de6b0d111c1bcbe7f6c0559f1774d3a2f,merge_found,,,2012-06-23 08:53:51,33,40b9bb8de6b0d111c1bcbe7f6c0559f1774d3a2f,1,40b9bb8de6b0d111c1bcbe7f6c0559f1774d3a2f,,40b9bb8de6b0d111c1bcbe7f6c0559f1774d3a2f,,0,,4,11,0,0,2,0,0,2,0,0,41,4858,850.349938246192,81.5150267599835,137.093454096336,1.0,,2012-06-25 01:41:29,2012-06-25 01:41:30,passed,676,"[1697596, 1697595, 1697593, 1697594, 1697597, 1697592]",655,1697597,ruby,unknown,,ruby,rspec,1.0,,391.0,0.0,391.0,0.0,,10.52,,0,2
512,1702987,heroku/heroku,0.0,,,ruby,,master,2.0,5567cdd82ca301f7e318509077bde72d4973b780#4c194763accf99d05be390364c3702ace7b0816f,merge_found,,,2012-06-25 16:28:57,33,4c194763accf99d05be390364c3702ace7b0816f,1,4c194763accf99d05be390364c3702ace7b0816f,,4c194763accf99d05be390364c3702ace7b0816f,,0,,9,11,0,0,2,0,0,2,0,0,43,4859,852.232969746861,81.7040543321671,137.476847087878,1.0,,2012-06-25 16:39:38,2012-06-25 16:39:41,passed,660,"[1702991, 1702992, 1702989, 1702988, 1702990, 1702993]",656,1702988,ruby,unknown,,ruby,rspec,1.0,,392.0,0.0,392.0,0.0,,11.57,,0,2
513,1704191,heroku/heroku,0.0,,,ruby,,master,1.0,21b7e3d235c89e38faf06d4fd98eb9a9047ba290,build_found,4c194763accf99d05be390364c3702ace7b0816f,1702987.0,2012-06-25 19:05:24,33,21b7e3d235c89e38faf06d4fd98eb9a9047ba290,1,21b7e3d235c89e38faf06d4fd98eb9a9047ba290,,21b7e3d235c89e38faf06d4fd98eb9a9047ba290,,0,,6,0,0,0,2,0,0,2,0,0,342,4859,852.232969746861,81.7040543321671,137.476847087878,1.0,,2012-06-25 19:19:03,2012-06-25 19:19:05,passed,612,"[1704196, 1704195, 1704197, 1704194, 1704192, 1704193]",657,1704193,ruby,unknown,,ruby,rspec,1.0,,393.0,0.0,393.0,0.0,,17.95,,0,2
514,1704317,heroku/heroku,0.0,,,ruby,,master,1.0,39e76d7fe3c8de0fb40971e1226c8ccbf2b8a87c,build_found,21b7e3d235c89e38faf06d4fd98eb9a9047ba290,1704191.0,2012-06-25 19:37:12,33,39e76d7fe3c8de0fb40971e1226c8ccbf2b8a87c,1,39e76d7fe3c8de0fb40971e1226c8ccbf2b8a87c,,39e76d7fe3c8de0fb40971e1226c8ccbf2b8a87c,,0,,24,16,0,0,2,0,0,2,0,0,44,4848,852.310231023102,81.6831683168317,137.376237623762,1.0,,2012-06-25 19:37:16,2012-06-25 19:37:19,passed,678,"[1704321, 1704322, 1704320, 1704319, 1704318, 1704323]",658,1704320,ruby,unknown,,ruby,rspec,1.0,,392.0,0.0,392.0,0.0,,20.46,,0,2
515,1704888,heroku/heroku,0.0,,,ruby,,master,1.0,bde92758d8e7dd4ccf01efba3ca09eb0e8f202e5,build_found,39e76d7fe3c8de0fb40971e1226c8ccbf2b8a87c,1704317.0,2012-06-25 20:38:19,33,bde92758d8e7dd4ccf01efba3ca09eb0e8f202e5,1,bde92758d8e7dd4ccf01efba3ca09eb0e8f202e5,,bde92758d8e7dd4ccf01efba3ca09eb0e8f202e5,,0,,4,0,0,0,3,0,0,2,0,1,303,4848,852.310231023102,81.6831683168317,137.376237623762,1.0,,2012-06-25 20:38:30,2012-06-25 20:38:32,passed,655,"[1704892, 1704893, 1704894, 1704891, 1704889, 1704890]",659,1704890,ruby,unknown,,ruby,rspec,1.0,,392.0,0.0,392.0,0.0,,15.31,,0,2
