,tr_build_id,gh_project_name,gh_is_pr,gh_pr_created_at,gh_pull_req_num,gh_lang,git_merged_with,git_branch,gh_num_commits_in_push,gh_commits_in_push,git_prev_commit_resolution_status,git_prev_built_commit,tr_prev_build,gh_first_commit_created_at,gh_team_size,git_all_built_commits,git_num_all_built_commits,git_trigger_commit,tr_virtual_merged_into,tr_original_commit,gh_num_issue_comments,gh_num_commit_comments,gh_num_pr_comments,git_diff_src_churn,git_diff_test_churn,gh_diff_files_added,gh_diff_files_deleted,gh_diff_files_modified,gh_diff_tests_added,gh_diff_tests_deleted,gh_diff_src_files,gh_diff_doc_files,gh_diff_other_files,gh_num_commits_on_files_touched,gh_sloc,gh_test_lines_per_kloc,gh_test_cases_per_kloc,gh_asserts_cases_per_kloc,gh_by_core_team_member,gh_description_complexity,gh_pushed_at,gh_build_started_at,tr_status,tr_duration,tr_jobs,tr_build_number,tr_job_id,tr_log_lan,tr_log_status,tr_log_setup_time,tr_log_analyzer,tr_log_frameworks,tr_log_bool_tests_ran,tr_log_bool_tests_failed,tr_log_num_tests_ok,tr_log_num_tests_failed,tr_log_num_tests_run,tr_log_num_tests_skipped,tr_log_tests_failed,tr_log_testduration,tr_log_buildduration,build_successful,version
11,911626,orbeon/orbeon-forms,0.0,,,java,,master,6.0,09945d60293e59042b0f110ee82a539e66ec84c0#ea45bb5872bdce90cffb9e439408e795d611ace3#d2c85938c7b4d642fda98219f8a0598c5fb9357f#94a03378a72491b28f540a926678fe610b883fe0#4df3569ff9181a87f9a99465460e2dfa44bad617#7763e6ef711b861cb23f858ddafe4d09b58624aa,build_found,e1a5ae6823f38910e77009a9a99375171963b7a1,884739.0,2012-03-17 00:20:53,2,7763e6ef711b861cb23f858ddafe4d09b58624aa#4df3569ff9181a87f9a99465460e2dfa44bad617#94a03378a72491b28f540a926678fe610b883fe0#d2c85938c7b4d642fda98219f8a0598c5fb9357f#ea45bb5872bdce90cffb9e439408e795d611ace3#09945d60293e59042b0f110ee82a539e66ec84c0,6,7763e6ef711b861cb23f858ddafe4d09b58624aa,,7763e6ef711b861cb23f858ddafe4d09b58624aa,,0,,492,0,1,0,15,0,0,13,1,2,586,72447,29.1385426587712,0.579734150482422,6.8049746711389,0.0,,2012-03-21 03:49:11,2012-03-21 03:50:40,failed,477,[911627],13,911627,java,unknown,,java-ant,junit,1.0,,427.0,3.0,430.0,0.0,orbeon,75.7,,0,1
12,911761,orbeon/orbeon-forms,0.0,,,java,,master,2.0,97f8bcf55892fc239cdbd2a9cb45fb0a0d3768a4#3fa4837e235cb021210e853f60f791bc70633c1e,build_found,7763e6ef711b861cb23f858ddafe4d09b58624aa,911626.0,2012-03-21 04:47:01,2,3fa4837e235cb021210e853f60f791bc70633c1e#97f8bcf55892fc239cdbd2a9cb45fb0a0d3768a4,2,3fa4837e235cb021210e853f60f791bc70633c1e,,3fa4837e235cb021210e853f60f791bc70633c1e,,0,,23,0,0,0,2,0,0,2,0,0,13,72447,29.1385426587712,0.579734150482422,6.8049746711389,0.0,,2012-03-21 05:01:50,2012-03-21 05:03:15,failed,222,[911762],14,911762,java,unknown,,java-ant,junit,1.0,,427.0,3.0,430.0,0.0,orbeon,65.65,,0,1
13,916754,orbeon/orbeon-forms,0.0,,,java,,master,1.0,cc76f565557930d221e46a26bcad033dcac4e3df,build_found,3fa4837e235cb021210e853f60f791bc70633c1e,911761.0,2012-03-21 19:26:47,2,cc76f565557930d221e46a26bcad033dcac4e3df,1,cc76f565557930d221e46a26bcad033dcac4e3df,,cc76f565557930d221e46a26bcad033dcac4e3df,,0,,363,0,0,0,6,0,0,5,0,1,52,72447,29.1385426587712,0.579734150482422,6.8049746711389,0.0,,2012-03-21 19:28:20,2012-03-21 19:46:33,failed,693,[916755],15,916755,java,unknown,,java-ant,junit,1.0,,427.0,3.0,430.0,0.0,orbeon,71.77,,0,1
14,918860,orbeon/orbeon-forms,0.0,,,java,,master,1.0,204bd5139c9af55b1c4cd8f4d5ff084ca1cd27f4,build_found,cc76f565557930d221e46a26bcad033dcac4e3df,916754.0,2012-03-22 00:36:25,2,204bd5139c9af55b1c4cd8f4d5ff084ca1cd27f4,1,204bd5139c9af55b1c4cd8f4d5ff084ca1cd27f4,,204bd5139c9af55b1c4cd8f4d5ff084ca1cd27f4,,0,,98,0,0,0,5,0,0,5,0,0,161,72467,29.1305007796652,0.579574150992866,6.80309658189245,0.0,,2012-03-22 00:44:49,2012-03-22 00:46:14,failed,239,[918861],16,918861,java,unknown,,java-ant,junit,1.0,,427.0,3.0,430.0,0.0,orbeon,51.33,,0,1
15,926089,orbeon/orbeon-forms,0.0,,,java,,master,1.0,b51e3e0b7578ff9db22a4bf06fdf558d34bda9c5,build_found,204bd5139c9af55b1c4cd8f4d5ff084ca1cd27f4,918860.0,2012-03-22 23:15:52,2,b51e3e0b7578ff9db22a4bf06fdf558d34bda9c5,1,b51e3e0b7578ff9db22a4bf06fdf558d34bda9c5,,b51e3e0b7578ff9db22a4bf06fdf558d34bda9c5,,0,,0,0,0,0,2,0,0,0,1,1,213,72467,29.1305007796652,0.579574150992866,6.80309658189245,0.0,,2012-03-22 23:16:37,2012-03-22 23:18:06,failed,193,[926090],17,926090,java,unknown,,java-ant,junit,1.0,,427.0,3.0,430.0,0.0,orbeon,51.46,,0,1
16,933175,orbeon/orbeon-forms,0.0,,,java,,master,3.0,ff387154f15c140bdc27d00a5275a3a5d328d578#ef219d37cc72eca983613064d13697a089d32ed3#62537d646e81d5afcca8fedc031ed26a4bfb0dbb,build_found,b51e3e0b7578ff9db22a4bf06fdf558d34bda9c5,926089.0,2012-03-21 23:51:07,2,62537d646e81d5afcca8fedc031ed26a4bfb0dbb#ef219d37cc72eca983613064d13697a089d32ed3#ff387154f15c140bdc27d00a5275a3a5d328d578,3,62537d646e81d5afcca8fedc031ed26a4bfb0dbb,,62537d646e81d5afcca8fedc031ed26a4bfb0dbb,,0,,65,0,0,0,8,0,0,7,1,0,305,72472,29.128491003422,0.579534164918865,6.80262722154763,0.0,,2012-03-23 18:48:16,2012-03-23 18:49:52,failed,349,[933176],18,933176,java,unknown,,java-ant,junit,1.0,,427.0,3.0,430.0,0.0,orbeon,51.07,,0,1
17,933260,orbeon/orbeon-forms,0.0,,,java,,master,1.0,f843e92f178ce61e5d6b275b671c1fd23550cea1,build_found,62537d646e81d5afcca8fedc031ed26a4bfb0dbb,933175.0,2012-03-23 18:54:27,2,f843e92f178ce61e5d6b275b671c1fd23550cea1,1,f843e92f178ce61e5d6b275b671c1fd23550cea1,,f843e92f178ce61e5d6b275b671c1fd23550cea1,,0,,33,0,0,0,7,0,0,2,1,4,60,72472,29.128491003422,0.579534164918865,6.80262722154763,0.0,,2012-03-23 18:55:09,2012-03-23 18:56:39,failed,781,[933261],19,933261,java,unknown,,java-ant,junit,1.0,,427.0,3.0,430.0,0.0,orbeon,69.18,,0,1
18,966600,orbeon/orbeon-forms,0.0,,,java,,master,1.0,ab220f382cf44127100f65facfb5715ec2de1222,build_found,f843e92f178ce61e5d6b275b671c1fd23550cea1,933260.0,2012-03-26 23:45:18,2,ab220f382cf44127100f65facfb5715ec2de1222#7599fbf5a733aaa14913d1f2da8d6f1a9ce368d7#fbe1c87ff1fb0554bee25090433c52ad8671c983#714ce09b2b1b46e73631c2a066c53e415c39c765#990906618186f52c4456044326d4801d8164f48d#4d2f148e396ac21b76fd3bc5302c29c49f645c35#f92b4761ca00ef614de8cecd3ad66480756070a5#e332f9d501b4c62736208a10b2b165acea996dfb#146df69d473295fcd0da4449d24d530055f1bae8#1a8b61d06a86f752badb3f6b5431f7c6b72aa34d,10,ab220f382cf44127100f65facfb5715ec2de1222,,ab220f382cf44127100f65facfb5715ec2de1222,,0,,524,0,4,2,27,0,0,21,4,8,1254,72419,29.1498087518469,0.579958298236651,6.80760573882545,0.0,,2012-03-28 16:18:51,2012-03-28 16:20:40,failed,721,[966601],21,966601,java,unknown,,java-ant,junit,1.0,,428.0,3.0,431.0,0.0,orbeon,78.43,,0,1
19,969515,orbeon/orbeon-forms,0.0,,,java,,master,4.0,dcbee6468f0162721807aadfcb4ecd8755a46a29#92aac2a4d763de86e9cfe6af89aa2c11bd9cbaf5#6a9919fecd565ac3c6f4e7212d024307c7ecac29#20956aefdb5dd82b1d4b683cdd506fcb69d13c2d,build_found,ab220f382cf44127100f65facfb5715ec2de1222,966600.0,2012-03-24 00:05:39,2,20956aefdb5dd82b1d4b683cdd506fcb69d13c2d#6a9919fecd565ac3c6f4e7212d024307c7ecac29#92aac2a4d763de86e9cfe6af89aa2c11bd9cbaf5#dcbee6468f0162721807aadfcb4ecd8755a46a29,4,20956aefdb5dd82b1d4b683cdd506fcb69d13c2d,,20956aefdb5dd82b1d4b683cdd506fcb69d13c2d,,0,,119,0,2,0,7,0,0,5,1,3,91,72419,29.1498087518469,0.579958298236651,6.80760573882545,0.0,,2012-03-28 22:45:55,2012-03-28 22:47:52,failed,213,[969516],22,969516,java,unknown,,java-ant,junit,1.0,,428.0,3.0,431.0,0.0,orbeon,51.62,,0,1
20,969792,orbeon/orbeon-forms,0.0,,,java,,master,1.0,e7732d084df6fe6fe299878abac2dd60f9a110f4,build_found,20956aefdb5dd82b1d4b683cdd506fcb69d13c2d,969515.0,2012-03-28 23:17:55,2,e7732d084df6fe6fe299878abac2dd60f9a110f4,1,e7732d084df6fe6fe299878abac2dd60f9a110f4,,e7732d084df6fe6fe299878abac2dd60f9a110f4,,0,,4,0,0,0,2,0,0,1,0,1,10,72419,29.1498087518469,0.579958298236651,6.80760573882545,0.0,,2012-03-28 23:37:00,2012-03-28 23:38:44,failed,555,[969793],23,969793,java,unknown,,java-ant,junit,1.0,,428.0,3.0,431.0,0.0,orbeon,50.8,,0,1
21,975762,orbeon/orbeon-forms,0.0,,,java,,master,1.0,4123517685a541efa2907c4ff37d6f41db2b1231,build_found,e7732d084df6fe6fe299878abac2dd60f9a110f4,969792.0,2012-03-29 18:06:59,2,4123517685a541efa2907c4ff37d6f41db2b1231,1,4123517685a541efa2907c4ff37d6f41db2b1231,,4123517685a541efa2907c4ff37d6f41db2b1231,,0,,10,0,0,0,4,0,0,3,0,1,127,72422,29.1486012537627,0.5799342741156,6.80732374140455,0.0,,2012-03-29 18:08:02,2012-03-29 18:09:48,failed,1063,[975763],24,975763,java,unknown,,java-ant,junit,1.0,,429.0,4.0,433.0,0.0,orbeon,50.87,,0,1
22,975863,orbeon/orbeon-forms,0.0,,,java,,master,1.0,fb32f7af4fa320955610cb7e50e87de70585fe8a,build_found,4123517685a541efa2907c4ff37d6f41db2b1231,975762.0,2012-03-29 18:18:26,2,fb32f7af4fa320955610cb7e50e87de70585fe8a,1,fb32f7af4fa320955610cb7e50e87de70585fe8a,,fb32f7af4fa320955610cb7e50e87de70585fe8a,,0,,0,0,0,0,1,0,0,0,1,0,77,72422,29.1486012537627,0.5799342741156,6.80732374140455,0.0,,2012-03-29 18:18:37,2012-03-29 18:20:24,failed,1083,[975864],25,975864,java,unknown,,java-ant,junit,1.0,,429.0,4.0,433.0,0.0,orbeon,72.51,,0,1
23,977546,orbeon/orbeon-forms,0.0,,,java,,master,1.0,991f2feeeba1803350a45a6c5f1ccf6adc8aab05,build_found,fb32f7af4fa320955610cb7e50e87de70585fe8a,975863.0,2012-03-29 22:00:38,2,991f2feeeba1803350a45a6c5f1ccf6adc8aab05,1,991f2feeeba1803350a45a6c5f1ccf6adc8aab05,,991f2feeeba1803350a45a6c5f1ccf6adc8aab05,,0,,0,0,0,0,1,0,0,0,0,1,75,72422,29.1486012537627,0.5799342741156,6.80732374140455,0.0,,2012-03-29 22:00:47,2012-03-29 22:02:35,failed,861,[977547],26,977547,java,unknown,,java-ant,junit,1.0,,429.0,3.0,432.0,0.0,orbeon,52.09,,0,1
24,978331,orbeon/orbeon-forms,0.0,,,java,,master,4.0,e88db95e809fa2331724452caaea2a22387fa99f#3de250dcc2308976e6003aef8fa6d7515923d3d7#4c5f4971cfbc39bac539a9f32caeea96f5c8325d#104d0398ae4e04296e406509fa065c3702b64455,build_found,991f2feeeba1803350a45a6c5f1ccf6adc8aab05,977546.0,2012-03-29 18:32:24,2,104d0398ae4e04296e406509fa065c3702b64455#4c5f4971cfbc39bac539a9f32caeea96f5c8325d#3de250dcc2308976e6003aef8fa6d7515923d3d7#e88db95e809fa2331724452caaea2a22387fa99f,4,104d0398ae4e04296e406509fa065c3702b64455,,104d0398ae4e04296e406509fa065c3702b64455,,0,,22,6,0,0,5,0,0,3,0,2,491,72422,29.1762171715777,0.5799342741156,6.80732374140455,0.0,,2012-03-30 00:57:35,2012-03-30 00:59:33,failed,183,[978332],27,978332,java,unknown,,java-ant,junit,1.0,,429.0,3.0,432.0,0.0,orbeon,51.05,,0,1
25,978425,orbeon/orbeon-forms,0.0,,,java,,master,1.0,99660359a9eea71db6d33fc5ef960267059428ce,build_found,104d0398ae4e04296e406509fa065c3702b64455,978331.0,2012-03-30 01:32:59,2,99660359a9eea71db6d33fc5ef960267059428ce,1,99660359a9eea71db6d33fc5ef960267059428ce,,99660359a9eea71db6d33fc5ef960267059428ce,,0,,0,2,2,2,2,0,0,1,0,5,465,72422,29.1762171715777,0.5799342741156,6.80732374140455,0.0,,2012-03-30 01:33:39,2012-03-30 01:35:37,failed,312,[978426],28,978426,java,unknown,,java-ant,junit,1.0,,429.0,3.0,432.0,0.0,orbeon,52.93,,0,1
26,978598,orbeon/orbeon-forms,0.0,,,java,,master,2.0,d793100f4588c90c05f191cf2396d7b879d12b14#dab0a72896e2bdbe0c46781ce19bdb2cea36625a,build_found,99660359a9eea71db6d33fc5ef960267059428ce,978425.0,2012-03-30 02:44:02,2,dab0a72896e2bdbe0c46781ce19bdb2cea36625a#d793100f4588c90c05f191cf2396d7b879d12b14,2,dab0a72896e2bdbe0c46781ce19bdb2cea36625a,,dab0a72896e2bdbe0c46781ce19bdb2cea36625a,,0,,2,0,0,0,2,0,0,1,0,1,432,72422,29.1762171715777,0.5799342741156,6.80732374140455,0.0,,2012-03-30 02:45:12,2012-03-30 02:47:02,failed,18,[978599],29,978599,unknown,unknown,,plain,,0.0,,,,,,,,,0,1
27,978620,orbeon/orbeon-forms,0.0,,,java,,master,2.0,d793100f4588c90c05f191cf2396d7b879d12b14#dab0a72896e2bdbe0c46781ce19bdb2cea36625a,build_found,99660359a9eea71db6d33fc5ef960267059428ce,978425.0,2012-03-30 02:44:02,2,dab0a72896e2bdbe0c46781ce19bdb2cea36625a#d793100f4588c90c05f191cf2396d7b879d12b14,2,dab0a72896e2bdbe0c46781ce19bdb2cea36625a,,dab0a72896e2bdbe0c46781ce19bdb2cea36625a,,0,,2,0,0,0,2,0,0,1,0,1,432,72422,29.1762171715777,0.5799342741156,6.80732374140455,0.0,,2012-03-30 02:45:12,2012-03-30 02:54:13,failed,17,[978621],30,978621,unknown,unknown,,plain,,0.0,,,,,,,,,0,1
28,978627,orbeon/orbeon-forms,0.0,,,java,,master,2.0,d793100f4588c90c05f191cf2396d7b879d12b14#dab0a72896e2bdbe0c46781ce19bdb2cea36625a,build_found,99660359a9eea71db6d33fc5ef960267059428ce,978425.0,2012-03-30 02:44:02,2,dab0a72896e2bdbe0c46781ce19bdb2cea36625a#d793100f4588c90c05f191cf2396d7b879d12b14,2,dab0a72896e2bdbe0c46781ce19bdb2cea36625a,,dab0a72896e2bdbe0c46781ce19bdb2cea36625a,,0,,2,0,0,0,2,0,0,1,0,1,432,72422,29.1762171715777,0.5799342741156,6.80732374140455,0.0,,2012-03-30 02:45:12,2012-03-30 02:56:05,passed,236,[978628],31,978628,java,unknown,,java-ant,junit,1.0,,2.0,0.0,2.0,0.0,,0.06,53.0,0,1
29,984025,orbeon/orbeon-forms,0.0,,,java,,master,2.0,169e69711f8c13d248c2b9626f645a60c482e1db#fafcb47187af66ca4d2c9dc5cf06cec48b0c1cc7,build_found,dab0a72896e2bdbe0c46781ce19bdb2cea36625a,978627.0,2012-03-30 18:55:08,2,fafcb47187af66ca4d2c9dc5cf06cec48b0c1cc7#169e69711f8c13d248c2b9626f645a60c482e1db,2,fafcb47187af66ca4d2c9dc5cf06cec48b0c1cc7,,fafcb47187af66ca4d2c9dc5cf06cec48b0c1cc7,,0,,0,0,0,0,1,0,0,0,0,1,25,72422,29.1762171715777,0.5799342741156,6.80732374140455,0.0,,2012-03-30 19:06:31,2012-03-30 19:08:21,passed,259,[984026],32,984026,java,unknown,,java-ant,junit,1.0,,2.0,0.0,2.0,0.0,,0.06,55.0,0,1
30,984239,orbeon/orbeon-forms,0.0,,,java,,master,2.0,acdeee783630cac2361dd0fd19a590e7984694c5#545a2ae1ddbc0366f5dc4549e2f4bec23ec368f8,build_found,fafcb47187af66ca4d2c9dc5cf06cec48b0c1cc7,984025.0,2012-03-30 17:33:02,2,545a2ae1ddbc0366f5dc4549e2f4bec23ec368f8#acdeee783630cac2361dd0fd19a590e7984694c5,2,545a2ae1ddbc0366f5dc4549e2f4bec23ec368f8,,545a2ae1ddbc0366f5dc4549e2f4bec23ec368f8,,0,,0,0,0,0,2,0,0,0,2,0,163,72422,29.1762171715777,0.5799342741156,6.80732374140455,0.0,,2012-03-30 19:38:52,2012-03-30 19:40:43,passed,231,[984240],33,984240,java,unknown,,java-ant,junit,1.0,,2.0,0.0,2.0,0.0,,0.06,55.0,0,1
31,985203,orbeon/orbeon-forms,0.0,,,java,,master,2.0,b1770e976068c0bfa89246216e16cfd278fef36e#f33da31914a1057d8f687e26406d145dd15f6610,build_found,545a2ae1ddbc0366f5dc4549e2f4bec23ec368f8,984239.0,2012-03-30 21:25:40,2,f33da31914a1057d8f687e26406d145dd15f6610#b1770e976068c0bfa89246216e16cfd278fef36e,2,f33da31914a1057d8f687e26406d145dd15f6610,,f33da31914a1057d8f687e26406d145dd15f6610,,0,,0,0,0,0,2,0,0,0,1,1,94,72422,29.1762171715777,0.5799342741156,6.80732374140455,0.0,,2012-03-30 21:38:37,2012-03-30 21:40:27,passed,232,[985204],34,985204,java,unknown,,java-ant,junit,1.0,,2.0,0.0,2.0,0.0,,0.06,1.0,0,1
