tr_build_id,gh_project_name,gh_is_pr,gh_pr_created_at,gh_pull_req_num,gh_lang,git_merged_with,git_branch,gh_num_commits_in_push,gh_commits_in_push,git_prev_commit_resolution_status,git_prev_built_commit,tr_prev_build,gh_first_commit_created_at,gh_team_size,git_all_built_commits,git_num_all_built_commits,git_trigger_commit,tr_virtual_merged_into,tr_original_commit,gh_num_issue_comments,gh_num_commit_comments,gh_num_pr_comments,git_diff_src_churn,git_diff_test_churn,gh_diff_files_added,gh_diff_files_deleted,gh_diff_files_modified,gh_diff_tests_added,gh_diff_tests_deleted,gh_diff_src_files,gh_diff_doc_files,gh_diff_other_files,gh_num_commits_on_files_touched,gh_sloc,gh_test_lines_per_kloc,gh_test_cases_per_kloc,gh_asserts_cases_per_kloc,gh_by_core_team_member,gh_description_complexity,gh_pushed_at,gh_build_started_at,tr_status,tr_duration,tr_jobs,tr_build_number,tr_job_id,tr_log_lan,tr_log_status,tr_log_setup_time,tr_log_analyzer,tr_log_frameworks,tr_log_bool_tests_ran,tr_log_bool_tests_failed,tr_log_num_tests_ok,tr_log_num_tests_failed,tr_log_num_tests_run,tr_log_num_tests_skipped,tr_log_tests_failed,tr_log_testduration,tr_log_buildduration,build_successful
20231928,gradle/gradle,0.0,,,java,,master,1,ca5e403b94b3a36d17613996ab4716325c9564bb,build_found,00129787f4ae1313aa31d13026fcc5e154ca9ac4,20210871,2014-03-06 18:47:24,38,ca5e403b94b3a36d17613996ab4716325c9564bb,1,ca5e403b94b3a36d17613996ab4716325c9564bb,,ca5e403b94b3a36d17613996ab4716325c9564bb,,0,,51,0,0,0,2,0,0,2,0,0,178,145181,194.791329443936,9.54670376977704,19.4171413614729,1.0,,2014-03-06 19:38:21,2014-03-06 19:39:36,passed,1483,[20231929],11,20231929,java,ok,,java-gradle,,0.0,,,,,,,,,0
20245520,gradle/gradle,0.0,,,java,,master,1,417ddb5cc8e26475b9b5518e21ae728bdbfb577f,build_found,ca5e403b94b3a36d17613996ab4716325c9564bb,20231928,2014-03-06 22:47:32,38,417ddb5cc8e26475b9b5518e21ae728bdbfb577f,1,417ddb5cc8e26475b9b5518e21ae728bdbfb577f,,417ddb5cc8e26475b9b5518e21ae728bdbfb577f,,0,,129,0,0,0,0,0,0,1,0,0,0,145181,194.791329443936,9.54670376977704,19.4171413614729,1.0,,2014-03-06 22:48:53,2014-03-06 22:49:21,passed,1195,[20245521],12,20245521,java,ok,,java-gradle,,0.0,,,,,,,,,0
20251515,gradle/gradle,0.0,,,java,,master,6,7503013153f2772f4c56fb60b32e1209374b3a07#56a849860b11a647d75d0232fd716d722cd39e5c#2295f02436f01b9bcc856868d2aba610b8ac8fec#2975639b813d7b10f6bdbbd78c7235bf8f5d22df#3cad7a0e943e9ab9879a6ef3a3f2b6e9946a9644#55709c83f358867316f1fd729d627082b356ca1e,build_found,417ddb5cc8e26475b9b5518e21ae728bdbfb577f,20245520,2014-03-06 18:57:24,38,55709c83f358867316f1fd729d627082b356ca1e#3cad7a0e943e9ab9879a6ef3a3f2b6e9946a9644#2975639b813d7b10f6bdbbd78c7235bf8f5d22df#2295f02436f01b9bcc856868d2aba610b8ac8fec#56a849860b11a647d75d0232fd716d722cd39e5c#7503013153f2772f4c56fb60b32e1209374b3a07,6,55709c83f358867316f1fd729d627082b356ca1e,,55709c83f358867316f1fd729d627082b356ca1e,,0,,272,0,1,0,8,0,0,9,0,0,265,145216,194.744380784487,9.54440282062583,19.4124614367563,0.0,,2014-03-07 00:41:20,2014-03-07 00:42:10,passed,1235,[20251516],13,20251516,java,ok,,java-gradle,,0.0,,,,,,,,,0
20252565,gradle/gradle,0.0,,,java,,master,1,15e9027310544e05bf5dad17a875799a90775d3c,build_found,55709c83f358867316f1fd729d627082b356ca1e,20251515,2014-03-07 00:51:59,38,15e9027310544e05bf5dad17a875799a90775d3c,1,15e9027310544e05bf5dad17a875799a90775d3c,,15e9027310544e05bf5dad17a875799a90775d3c,,0,,25,0,0,0,2,0,0,2,0,0,8,145221,194.737675680515,9.54407420414403,19.4117930602323,0.0,,2014-03-07 01:07:41,2014-03-07 01:08:36,passed,950,[20252566],14,20252566,java,ok,,java-gradle,,0.0,,,,,,,,,0
20287233,gradle/gradle,0.0,,,java,,master,1,0ae69a9b60a08d1369219e66337c0294a04c25d2,build_found,15e9027310544e05bf5dad17a875799a90775d3c,20252565,2014-03-07 14:36:16,38,0ae69a9b60a08d1369219e66337c0294a04c25d2,1,0ae69a9b60a08d1369219e66337c0294a04c25d2,,0ae69a9b60a08d1369219e66337c0294a04c25d2,,0,,2,0,0,0,1,0,0,1,0,0,5,145221,194.737675680515,9.54407420414403,19.4117930602323,1.0,,2014-03-07 14:36:34,2014-03-07 14:37:18,passed,1229,[20287234],15,20287234,java,ok,,java-gradle,,0.0,,,,,,,,,0
20288217,gradle/gradle,0.0,,,java,,master,1,385ef7abf03406b0faa51327202a0d3621b42bd1,build_found,0ae69a9b60a08d1369219e66337c0294a04c25d2,20287233,2014-03-07 14:54:48,38,385ef7abf03406b0faa51327202a0d3621b42bd1,1,385ef7abf03406b0faa51327202a0d3621b42bd1,,385ef7abf03406b0faa51327202a0d3621b42bd1,,0,,648,0,0,0,5,0,0,5,0,0,689,145239,194.71354112876,9.54289137215211,19.4093872857841,1.0,,2014-03-07 14:55:06,2014-03-07 14:55:55,passed,1466,[20288218],16,20288218,java,ok,,java-gradle,,0.0,,,,,,,,,0
20394113,gradle/gradle,0.0,,,java,,master,5,99fd4262f0013357377e0d9248a94b7333a0c077#da028bac8894626588701af36daf3e86c4b48fdf#9454c3ec2ba91e90229ae64d55a575f2ba5b24ae#581b89da10d04a5c217d42c80a93ba3ab2647712#9374690dda4052064c0319a91795cc90ac590e33,build_found,385ef7abf03406b0faa51327202a0d3621b42bd1,20288217,2014-03-07 09:21:59,38,9374690dda4052064c0319a91795cc90ac590e33#581b89da10d04a5c217d42c80a93ba3ab2647712#9454c3ec2ba91e90229ae64d55a575f2ba5b24ae#da028bac8894626588701af36daf3e86c4b48fdf#99fd4262f0013357377e0d9248a94b7333a0c077,5,9374690dda4052064c0319a91795cc90ac590e33,,9374690dda4052064c0319a91795cc90ac590e33,,0,,593,0,9,0,11,0,0,19,0,0,79,145350,194.564843481252,9.53560371517028,19.3945648434813,0.0,,2014-03-09 13:19:23,2014-03-09 13:19:52,passed,1069,[20394114],17,20394114,java,ok,,java-gradle,,0.0,,,,,,,,,0
20408052,gradle/gradle,0.0,,,java,,master,2,6c712af2511252feffc0fa797f4769e456c496a6#bf41487ba998222d36869e4b5b3f9a873b5bcc01,build_found,9374690dda4052064c0319a91795cc90ac590e33,20394113,2014-03-09 18:04:23,38,bf41487ba998222d36869e4b5b3f9a873b5bcc01#6c712af2511252feffc0fa797f4769e456c496a6,2,bf41487ba998222d36869e4b5b3f9a873b5bcc01,,bf41487ba998222d36869e4b5b3f9a873b5bcc01,,0,,137,0,0,0,3,0,0,3,0,0,26,145311,194.617062713766,9.53816297458554,19.399770148165,1.0,,2014-03-09 18:56:54,2014-03-09 18:57:34,passed,1307,[20408053],18,20408053,java,ok,,java-gradle,,0.0,,,,,,,,,0
20424036,gradle/gradle,0.0,,,java,,master,1,17d5648750a4f095bc0318c3ea076698d5f0c95b,build_found,bf41487ba998222d36869e4b5b3f9a873b5bcc01,20408052,2014-03-10 00:38:36,38,17d5648750a4f095bc0318c3ea076698d5f0c95b,1,17d5648750a4f095bc0318c3ea076698d5f0c95b,,17d5648750a4f095bc0318c3ea076698d5f0c95b,,0,,0,0,0,0,1,0,0,0,0,1,133,145311,194.617062713766,9.53816297458554,19.399770148165,1.0,,2014-03-10 00:39:10,2014-03-10 00:39:44,passed,1040,[20424037],19,20424037,java,ok,,java-gradle,,0.0,,,,,,,,,0
20430264,gradle/gradle,0.0,,,java,,master,7,bcee4c6793aa101f385beec46b7cda61eab90638#9d2ada524295f501d6d70d06f269bd0bb53bef71#da439f7855e074f808dcf1905024016627921de2#d711bc67f37b567a97ec0c9ffcdc5b0ac97ba7f5#24baf067978026c532cf4dc8061ba6a2b83b5f1d#e1fc5b7e9c90169f20de60adb700f357bc9c0442#389627fa6a8c8c1a0c086d09da686fef1b6b4612,build_found,17d5648750a4f095bc0318c3ea076698d5f0c95b,20424036,2014-03-08 04:49:50,38,389627fa6a8c8c1a0c086d09da686fef1b6b4612#e1fc5b7e9c90169f20de60adb700f357bc9c0442#24baf067978026c532cf4dc8061ba6a2b83b5f1d#d711bc67f37b567a97ec0c9ffcdc5b0ac97ba7f5#da439f7855e074f808dcf1905024016627921de2#9d2ada524295f501d6d70d06f269bd0bb53bef71#bcee4c6793aa101f385beec46b7cda61eab90638,7,389627fa6a8c8c1a0c086d09da686fef1b6b4612,,389627fa6a8c8c1a0c086d09da686fef1b6b4612,,0,,1100,0,4,0,29,0,0,30,0,2,800,145383,194.520679859406,9.53343926043623,19.3901625361975,1.0,,2014-03-10 03:34:34,2014-03-10 03:35:09,passed,1282,[20430265],20,20430265,java,ok,,java-gradle,,0.0,,,,,,,,,0
20431494,gradle/gradle,0.0,,,java,,master,2,5e4fa92f3be4a36250c525d0cf395af4adf75961#0889c38aafa93045d4075765f3609b4914fb887c,build_found,389627fa6a8c8c1a0c086d09da686fef1b6b4612,20430264,2014-03-10 03:54:48,38,0889c38aafa93045d4075765f3609b4914fb887c#5e4fa92f3be4a36250c525d0cf395af4adf75961,2,0889c38aafa93045d4075765f3609b4914fb887c,,0889c38aafa93045d4075765f3609b4914fb887c,,0,,13,0,0,0,2,0,0,2,0,0,38,145386,194.516665978843,9.53324254054723,19.389762425543,1.0,,2014-03-10 04:20:19,2014-03-10 04:20:58,passed,1266,[20431495],21,20431495,java,ok,,java-gradle,,0.0,,,,,,,,,0
20432936,gradle/gradle,0.0,,,java,,master,1,0dd3192410b43a8376cc84aa3e085455a527f686,build_found,0889c38aafa93045d4075765f3609b4914fb887c,20431494,2014-03-10 05:23:32,38,0dd3192410b43a8376cc84aa3e085455a527f686,1,0dd3192410b43a8376cc84aa3e085455a527f686,,0dd3192410b43a8376cc84aa3e085455a527f686,,0,,1,0,0,0,1,0,0,1,0,0,23,145386,194.516665978843,9.53324254054723,19.389762425543,1.0,,2014-03-10 05:23:42,2014-03-10 05:24:13,passed,989,[20432937],22,20432937,java,ok,,java-gradle,,0.0,,,,,,,,,0
20444373,gradle/gradle,0.0,,,java,,master,1,a6e330423ecca40b0f66f6412bce331b5a3bbd1c,build_found,0dd3192410b43a8376cc84aa3e085455a527f686,20432936,2014-03-10 09:09:48,38,a6e330423ecca40b0f66f6412bce331b5a3bbd1c,1,a6e330423ecca40b0f66f6412bce331b5a3bbd1c,,a6e330423ecca40b0f66f6412bce331b5a3bbd1c,,0,,562,0,8,0,13,0,0,21,0,0,48,145515,194.344225681201,9.52479125863313,19.3725732742329,0.0,,2014-03-10 10:20:04,2014-03-10 10:20:49,failed,1217,[20444374],23,20444374,java,broken,,java-gradle,,0.0,,,,,,,,,0
20444466,gradle/gradle,0.0,,,java,,master,1,a672819991f43aba74d2de3ef182d6cd5dc8de04,build_found,a6e330423ecca40b0f66f6412bce331b5a3bbd1c,20444373,2014-03-10 10:01:35,38,a672819991f43aba74d2de3ef182d6cd5dc8de04,1,a672819991f43aba74d2de3ef182d6cd5dc8de04,,a672819991f43aba74d2de3ef182d6cd5dc8de04,,0,,6,0,0,0,1,0,0,1,0,0,38,145515,194.344225681201,9.52479125863313,19.3725732742329,1.0,,2014-03-10 10:21:42,2014-03-10 10:22:11,failed,1274,[20444467],24,20444467,java,broken,,java-gradle,,0.0,,,,,,,,,0
20446880,gradle/gradle,0.0,,,java,,master,1,75805df864d58c07fd96d70d1e38c23aebf1ff8a,build_found,a672819991f43aba74d2de3ef182d6cd5dc8de04,20444466,2014-03-10 11:17:04,38,75805df864d58c07fd96d70d1e38c23aebf1ff8a,1,75805df864d58c07fd96d70d1e38c23aebf1ff8a,,75805df864d58c07fd96d70d1e38c23aebf1ff8a,,0,,30,0,0,0,2,0,0,2,0,0,1,145515,194.344225681201,9.52479125863313,19.3725732742329,1.0,,2014-03-10 11:17:19,2014-03-10 11:17:48,passed,1154,[20446881],25,20446881,java,ok,,java-gradle,,0.0,,,,,,,,,0
20457628,gradle/gradle,0.0,,,java,,master,1,ee2c4c1ac42fc9ebc5ec0c26e4337503c82a3bad,build_found,75805df864d58c07fd96d70d1e38c23aebf1ff8a,20446880,2014-03-10 14:25:56,38,ee2c4c1ac42fc9ebc5ec0c26e4337503c82a3bad,1,ee2c4c1ac42fc9ebc5ec0c26e4337503c82a3bad,,ee2c4c1ac42fc9ebc5ec0c26e4337503c82a3bad,,0,,19,0,0,0,1,0,0,1,0,0,20,145515,194.344225681201,9.52479125863313,19.3725732742329,1.0,,2014-03-10 14:27:38,2014-03-10 14:29:25,passed,1331,[20457629],26,20457629,java,ok,,java-gradle,,0.0,,,,,,,,,0
20461398,gradle/gradle,0.0,,,java,,master,1,053e7299eb34ac855884d4d01edfd69a0c17d8ae,build_found,ee2c4c1ac42fc9ebc5ec0c26e4337503c82a3bad,20457628,2014-03-10 14:59:42,38,053e7299eb34ac855884d4d01edfd69a0c17d8ae,1,053e7299eb34ac855884d4d01edfd69a0c17d8ae,,053e7299eb34ac855884d4d01edfd69a0c17d8ae,,0,,0,0,0,0,1,0,0,0,0,1,125,145515,194.344225681201,9.52479125863313,19.3725732742329,1.0,,2014-03-10 15:16:48,2014-03-10 15:22:47,passed,1473,[20461399],27,20461399,java,ok,,java-gradle,,0.0,,,,,,,,,0
20484304,gradle/gradle,0.0,,,java,,master,1,bc1b2d846621906831bc4a0126a88e6b3cb03dc9,build_found,053e7299eb34ac855884d4d01edfd69a0c17d8ae,20461398,2014-03-10 20:44:26,38,bc1b2d846621906831bc4a0126a88e6b3cb03dc9,1,bc1b2d846621906831bc4a0126a88e6b3cb03dc9,,bc1b2d846621906831bc4a0126a88e6b3cb03dc9,,0,,10,0,0,0,1,0,0,1,0,0,19,145515,194.344225681201,9.52479125863313,19.3725732742329,1.0,,2014-03-10 20:44:37,2014-03-10 20:46:46,passed,1691,[20484305],28,20484305,java,ok,,java-gradle,,0.0,,,,,,,,,0
20507582,gradle/gradle,0.0,,,java,,master,1,0d95e14ca97a74f474f34aeed630f010c2c5e537,build_found,bc1b2d846621906831bc4a0126a88e6b3cb03dc9,20484304,2014-03-11 05:05:49,38,0d95e14ca97a74f474f34aeed630f010c2c5e537,1,0d95e14ca97a74f474f34aeed630f010c2c5e537,,0d95e14ca97a74f474f34aeed630f010c2c5e537,,0,,3,0,0,0,1,0,0,1,0,0,20,145515,194.344225681201,9.52479125863313,19.3725732742329,1.0,,2014-03-11 05:06:05,2014-03-11 05:07:07,passed,1207,[20507583],29,20507583,java,ok,,java-gradle,,0.0,,,,,,,,,0
20515008,gradle/gradle,0.0,,,java,,master,1,5b73246685988b1328150a12607c0759fcd8269e,build_found,0d95e14ca97a74f474f34aeed630f010c2c5e537,20507582,2014-03-11 08:35:21,38,5b73246685988b1328150a12607c0759fcd8269e,1,5b73246685988b1328150a12607c0759fcd8269e,,5b73246685988b1328150a12607c0759fcd8269e,,0,,76,0,0,0,7,0,0,8,0,0,74,145515,194.344225681201,9.52479125863313,19.3725732742329,1.0,,2014-03-11 08:36:35,2014-03-11 08:37:23,passed,1129,[20515009],30,20515009,java,ok,,java-gradle,,0.0,,,,,,,,,0
20538101,gradle/gradle,0.0,,,java,,master,5,dc5c05ef5dd1d300e230c10c9ef67dddbb406720#064aa78f83c775a78b6ca56ae3dba66adad6ed21#b5a1127641481430a3b0c2cfef4708ac94f1c73b#13405e91cb6e96fd3c5617b067f5a3a5cb8f9787#871a06d9c74227af4f8403ac6d2cdc1cdaddb7b2,build_found,5b73246685988b1328150a12607c0759fcd8269e,20515008,2014-03-10 21:44:53,38,871a06d9c74227af4f8403ac6d2cdc1cdaddb7b2#13405e91cb6e96fd3c5617b067f5a3a5cb8f9787#b5a1127641481430a3b0c2cfef4708ac94f1c73b#064aa78f83c775a78b6ca56ae3dba66adad6ed21#dc5c05ef5dd1d300e230c10c9ef67dddbb406720,5,871a06d9c74227af4f8403ac6d2cdc1cdaddb7b2,,871a06d9c74227af4f8403ac6d2cdc1cdaddb7b2,,0,,1097,4,0,0,20,0,0,22,0,0,876,145520,194.358163826278,9.52446399120396,19.3719076415613,1.0,,2014-03-11 15:08:43,2014-03-11 15:13:00,passed,1453,[20538102],31,20538102,java,ok,,java-gradle,,0.0,,,,,,,,,0
20543905,gradle/gradle,0.0,,,java,,master,2,40db2338c9b1b376be482aad56105bb0aad2335a#3ea5f46d9769cddb4061b726ce74784a30756028,merge_found,,,2014-03-11 16:24:21,38,3ea5f46d9769cddb4061b726ce74784a30756028,1,3ea5f46d9769cddb4061b726ce74784a30756028,,3ea5f46d9769cddb4061b726ce74784a30756028,,0,,1045,4,0,0,20,0,0,22,0,0,881,145520,194.358163826278,9.52446399120396,19.3719076415613,1.0,,2014-03-11 16:27:20,2014-03-11 16:31:47,passed,1156,[20543906],32,20543906,java,ok,,java-gradle,,0.0,,,,,,,,,0
20556698,gradle/gradle,0.0,,,java,,master,1,e5d381800934e86fb2f345b4bb8344eda1215214,build_found,3ea5f46d9769cddb4061b726ce74784a30756028,20543905,2014-03-11 19:25:02,38,e5d381800934e86fb2f345b4bb8344eda1215214,1,e5d381800934e86fb2f345b4bb8344eda1215214,,e5d381800934e86fb2f345b4bb8344eda1215214,,0,,117,0,0,0,1,0,0,1,0,0,144,145520,194.358163826278,9.52446399120396,19.3719076415613,1.0,,2014-03-11 19:26:40,2014-03-11 19:27:33,passed,1359,[20556699],33,20556699,java,ok,,java-gradle,,0.0,,,,,,,,,0
20557101,gradle/gradle,0.0,,,java,,master,1,4527ceaf263bde6ca2b09164fd16d310f07fce3a,build_found,e5d381800934e86fb2f345b4bb8344eda1215214,20556698,2014-03-11 19:33:09,38,4527ceaf263bde6ca2b09164fd16d310f07fce3a,1,4527ceaf263bde6ca2b09164fd16d310f07fce3a,,4527ceaf263bde6ca2b09164fd16d310f07fce3a,,0,,2,0,0,0,1,0,0,1,0,0,145,145520,194.358163826278,9.52446399120396,19.3719076415613,1.0,,2014-03-11 19:33:12,2014-03-11 19:33:55,passed,1453,[20557102],34,20557102,java,ok,,java-gradle,,0.0,,,,,,,,,0
