tr_build_id,gh_project_name,gh_is_pr,gh_pr_created_at,gh_pull_req_num,gh_lang,git_merged_with,git_branch,gh_num_commits_in_push,gh_commits_in_push,git_prev_commit_resolution_status,git_prev_built_commit,tr_prev_build,gh_first_commit_created_at,gh_team_size,git_all_built_commits,git_num_all_built_commits,git_trigger_commit,tr_virtual_merged_into,tr_original_commit,gh_num_issue_comments,gh_num_commit_comments,gh_num_pr_comments,git_diff_src_churn,git_diff_test_churn,gh_diff_files_added,gh_diff_files_deleted,gh_diff_files_modified,gh_diff_tests_added,gh_diff_tests_deleted,gh_diff_src_files,gh_diff_doc_files,gh_diff_other_files,gh_num_commits_on_files_touched,gh_sloc,gh_test_lines_per_kloc,gh_test_cases_per_kloc,gh_asserts_cases_per_kloc,gh_by_core_team_member,gh_description_complexity,gh_pushed_at,gh_build_started_at,tr_status,tr_duration,tr_jobs,tr_build_number,tr_job_id,tr_log_lan,tr_log_status,tr_log_setup_time,tr_log_analyzer,tr_log_frameworks,tr_log_bool_tests_ran,tr_log_bool_tests_failed,tr_log_num_tests_ok,tr_log_num_tests_failed,tr_log_num_tests_run,tr_log_num_tests_skipped,tr_log_tests_failed,tr_log_testduration,tr_log_buildduration,build_successful
3197737,rapid7/metasploit-framework,0.0,,,ruby,,master,,,merge_found,,,,96,4d633016aae0e29fcb7dd4712f49bab00f972f1e,1,4d633016aae0e29fcb7dd4712f49bab00f972f1e,,4d633016aae0e29fcb7dd4712f49bab00f972f1e,,0,,324,0,0,0,1,0,0,1,0,0,79,844045,2.5306707580757,0.0687167153410067,0.0308040448080375,1.0,,,2012-11-14 16:23:07,passed,1642,"[3197738, 3197739]",107,3197738,ruby,unknown,,ruby,rspec,1.0,,254,21,275,6,,5.59,,0
3199336,rapid7/metasploit-framework,0.0,,,ruby,,master,,,merge_found,,,,96,af8ac2fbf6664026cae67f7fe2b8822cccd62fb7#fcad2c3e267d13da09af248ff64722a6a4ed48a9,2,af8ac2fbf6664026cae67f7fe2b8822cccd62fb7,,af8ac2fbf6664026cae67f7fe2b8822cccd62fb7,,0,,19,0,0,0,1,0,0,1,0,0,5,844058,2.5306317812283,0.0687156569809184,0.0308035703707565,0.0,,,2012-11-14 17:56:51,passed,444,"[3199337, 3199339]",110,3199339,ruby,unknown,,ruby,rspec,1.0,,275,0,275,6,,6.03,,0
3228651,rapid7/metasploit-framework,0.0,,,ruby,,master,,,build_found,af8ac2fbf6664026cae67f7fe2b8822cccd62fb7,3199336,,96,51f238ec381444040c17c547030d9044f5d71e90,1,51f238ec381444040c17c547030d9044f5d71e90,,51f238ec381444040c17c547030d9044f5d71e90,,0,,555,0,4,0,0,0,0,4,0,0,0,844364,2.52971467281883,0.0686907542244814,0.0307924070661468,1.0,,,2012-11-16 15:04:05,passed,259,"[3228652, 3228653]",139,3228652,ruby,unknown,,ruby,rspec,1.0,,254,21,275,6,,4.73,,0
3230597,rapid7/metasploit-framework,1.0,2012-11-16 16:11:51,1075,ruby,merge_button,master,,,build_found,51f238ec381444040c17c547030d9044f5d71e90,3228651,,96,e8fe6031e9a2acfa01e4a318cfd8d5350c37db12,1,e8fe6031e9a2acfa01e4a318cfd8d5350c37db12,51f238ec381444040c17c547030d9044f5d71e90,4f68ace72ce445764ef5643cf6478e1016f52ec7,0,0,0,10,0,0,0,4,0,0,4,0,0,1,844364,2.52971467281883,0.0686907542244814,0.0307924070661468,1.0,5,,2012-11-16 17:17:52,passed,251,"[3230598, 3230599]",141,3230599,ruby,unknown,,ruby,rspec,1.0,,275,0,275,6,,7.18,,0
3230731,rapid7/metasploit-framework,0.0,,,ruby,,master,,,build_found,51f238ec381444040c17c547030d9044f5d71e90,3228651,,96,e8fe6031e9a2acfa01e4a318cfd8d5350c37db12,1,e8fe6031e9a2acfa01e4a318cfd8d5350c37db12,,e8fe6031e9a2acfa01e4a318cfd8d5350c37db12,,0,,10,0,0,0,4,0,0,4,0,0,1,844364,2.52971467281883,0.0686907542244814,0.0307924070661468,1.0,,,2012-11-16 17:25:02,passed,260,"[3230732, 3230733]",142,3230732,ruby,unknown,,ruby,rspec,1.0,,254,21,275,6,,6.03,,0
3230804,rapid7/metasploit-framework,0.0,,,ruby,,master,,,merge_found,,,,96,8930d618e31ef5528f4d49805b6153e2ddd3a4ab,1,8930d618e31ef5528f4d49805b6153e2ddd3a4ab,,8930d618e31ef5528f4d49805b6153e2ddd3a4ab,,0,,67,0,0,0,1,0,0,1,0,0,9,844366,2.52970868083272,0.0686905915207386,0.0307923341299863,0.0,,,2012-11-16 17:30:47,passed,242,"[3230805, 3230806]",143,3230806,ruby,unknown,,ruby,rspec,1.0,,275,0,275,6,,7.29,,0
3231077,rapid7/metasploit-framework,0.0,,,ruby,,master,,,merge_found,,,,96,8375bb83905dbb82066b9c43fe4a55df6fa95143,1,8375bb83905dbb82066b9c43fe4a55df6fa95143,,8375bb83905dbb82066b9c43fe4a55df6fa95143,,0,,30,0,0,0,1,0,0,1,0,0,40,844394,2.52962479600755,0.0686883137492687,0.030791313060017,0.0,,,2012-11-16 17:51:03,passed,179,"[3231078, 3231079]",144,3231079,ruby,unknown,,ruby,rspec,1.0,,275,0,275,6,,0.0,,0
3231162,rapid7/metasploit-framework,0.0,,,ruby,,master,,,merge_found,,,,96,8648d21b3c83a76aa852e7ac27a1264e78b68149,1,8648d21b3c83a76aa852e7ac27a1264e78b68149,,8648d21b3c83a76aa852e7ac27a1264e78b68149,,0,,14,0,0,0,1,0,0,1,0,0,14,844394,2.52962479600755,0.0686883137492687,0.030791313060017,0.0,,,2012-11-16 17:57:33,passed,296,"[3231163, 3231164]",145,3231163,ruby,unknown,,ruby,rspec,1.0,,254,21,275,6,,5.18,,0
3231202,rapid7/metasploit-framework,0.0,,,ruby,,master,,,merge_found,,,,96,f784ea65afa8851ab36c966781ce68eb1622a95f,1,f784ea65afa8851ab36c966781ce68eb1622a95f,,f784ea65afa8851ab36c966781ce68eb1622a95f,,0,,666,0,4,0,3,0,0,7,0,0,66,844394,2.52962479600755,0.0686883137492687,0.030791313060017,0.0,,,2012-11-16 17:59:59,passed,339,"[3231203, 3231204]",146,3231203,ruby,unknown,,ruby,rspec,1.0,,254,21,275,6,,5.94,,0
3231502,rapid7/metasploit-framework,0.0,,,ruby,,master,,,merge_found,,,,96,d8d2bee6fbee612407ad837c8221328d69bf7438#65c741b53969e42ea866938f59a9d318d3c26bdb,2,d8d2bee6fbee612407ad837c8221328d69bf7438,,d8d2bee6fbee612407ad837c8221328d69bf7438,,0,,153,0,1,0,0,0,0,2,0,0,3,844487,2.52934621847346,0.0686807493780248,0.0307879221349766,1.0,,,2012-11-16 18:22:51,passed,264,"[3231503, 3231504]",147,3231503,ruby,unknown,,ruby,rspec,1.0,,254,21,275,6,,5.12,,0
3232069,rapid7/metasploit-framework,0.0,,,ruby,,master,,,build_found,d8d2bee6fbee612407ad837c8221328d69bf7438,3231502,,96,0ef41ffcd4fc429d958e68473aa5eac62cbf75c5,1,0ef41ffcd4fc429d958e68473aa5eac62cbf75c5,,0ef41ffcd4fc429d958e68473aa5eac62cbf75c5,,0,,45,0,0,0,1,0,0,1,0,0,1,844526,2.52922941389608,0.068677577718152,0.0307865003564129,1.0,,,2012-11-16 19:05:58,passed,235,"[3232070, 3232071]",148,3232071,ruby,unknown,,ruby,rspec,1.0,,275,0,275,6,,6.62,,0
3233682,rapid7/metasploit-framework,1.0,2012-11-01 19:52:32,1000,ruby,merge_button,master,,,merge_found,,,,96,c659b37c946bf57e10c0511dcc4dd39ad3345c00#4051cb329624c20fdf9be581dd61e45c7637fed3,2,c659b37c946bf57e10c0511dcc4dd39ad3345c00,0ef41ffcd4fc429d958e68473aa5eac62cbf75c5,2c706bbc2e979e9a94e431211b55432e9df00cc8,0,0,2,1439,0,0,0,21,0,0,21,0,0,650,845147,2.52737097806654,0.0686271145729678,0.0307638789465028,1.0,456,,2012-11-16 21:12:07,passed,249,"[3233683, 3233684]",149,3233684,ruby,unknown,,ruby,rspec,1.0,,275,0,275,6,,9.37,,0
3234685,rapid7/metasploit-framework,0.0,,,ruby,,master,,,merge_found,,,,96,c81a289d5d7d8856e3ec90272b97736025fd7581#6d0d269838e2c069d790512455101649b3695b1a,2,c81a289d5d7d8856e3ec90272b97736025fd7581,,c81a289d5d7d8856e3ec90272b97736025fd7581,,0,,1126,0,0,0,19,0,0,19,0,0,570,845615,2.52597222140099,0.0685891333526487,0.0307468528822218,0.0,,,2012-11-16 22:24:28,passed,226,"[3234686, 3234687]",150,3234687,ruby,unknown,,ruby,rspec,1.0,,275,0,275,6,,6.49,,0
3235452,rapid7/metasploit-framework,0.0,,,ruby,,master,,,merge_found,,,,96,8c0e4705f1abc424cbac69565202f9540e78e9ca#c511e58971b9c7d976cdfa33040081cf4c161c94,2,8c0e4705f1abc424cbac69565202f9540e78e9ca,,8c0e4705f1abc424cbac69565202f9540e78e9ca,,2,,224,0,1,0,1,0,0,1,0,0,2,845738,2.52560485635031,0.0685791580844186,0.0307423812102566,1.0,,,2012-11-16 23:19:48,passed,216,"[3235453, 3235454]",152,3235453,ruby,unknown,,ruby,rspec,1.0,,254,21,275,6,,4.53,,0
3235662,rapid7/metasploit-framework,0.0,,,ruby,,master,,,build_found,8c0e4705f1abc424cbac69565202f9540e78e9ca,3235452,,96,59e96e5850646ef1887daa38435de4723ade104b,1,59e96e5850646ef1887daa38435de4723ade104b,,59e96e5850646ef1887daa38435de4723ade104b,,0,,2,0,0,0,1,0,0,1,0,0,4,845738,2.52560485635031,0.0685791580844186,0.0307423812102566,1.0,,,2012-11-16 23:36:17,passed,213,"[3235663, 3235664]",153,3235664,ruby,unknown,,ruby,rspec,1.0,,275,0,275,6,,6.54,,0
