tr_build_id,gh_project_name,gh_is_pr,gh_pr_created_at,gh_pull_req_num,gh_lang,git_merged_with,git_branch,gh_num_commits_in_push,gh_commits_in_push,git_prev_commit_resolution_status,git_prev_built_commit,tr_prev_build,gh_first_commit_created_at,gh_team_size,git_all_built_commits,git_num_all_built_commits,git_trigger_commit,tr_virtual_merged_into,tr_original_commit,gh_num_issue_comments,gh_num_commit_comments,gh_num_pr_comments,git_diff_src_churn,git_diff_test_churn,gh_diff_files_added,gh_diff_files_deleted,gh_diff_files_modified,gh_diff_tests_added,gh_diff_tests_deleted,gh_diff_src_files,gh_diff_doc_files,gh_diff_other_files,gh_num_commits_on_files_touched,gh_sloc,gh_test_lines_per_kloc,gh_test_cases_per_kloc,gh_asserts_cases_per_kloc,gh_by_core_team_member,gh_description_complexity,gh_pushed_at,gh_build_started_at,tr_status,tr_duration,tr_jobs,tr_build_number,tr_job_id,tr_log_lan,tr_log_status,tr_log_setup_time,tr_log_analyzer,tr_log_frameworks,tr_log_bool_tests_ran,tr_log_bool_tests_failed,tr_log_num_tests_ok,tr_log_num_tests_failed,tr_log_num_tests_run,tr_log_num_tests_skipped,tr_log_tests_failed,tr_log_testduration,tr_log_buildduration,build_successful
2469558,opal/opal,0.0,,,ruby,,master,2,ceda81d2cc88cd7b0eb3da7643fd9ba5115fee3e#f33fd570db53231e5d2038fa2c924008e7c54a89,build_found,d892f5b684a8055c4df9f761ded631e202226d56,2454999,2012-09-16 11:30:19,13,f33fd570db53231e5d2038fa2c924008e7c54a89#ceda81d2cc88cd7b0eb3da7643fd9ba5115fee3e,2,f33fd570db53231e5d2038fa2c924008e7c54a89,,f33fd570db53231e5d2038fa2c924008e7c54a89,,0,,19,4,0,0,3,0,0,3,0,0,190,11143,498.519249753208,70.896526967603,148.16476711837,1.0,,2012-09-16 17:02:07,2012-09-16 17:02:13,passed,51,"[2469559, 2469560]",11,2469559,ruby,unknown,,ruby,,0.0,,,,,,,,,0
2469707,opal/opal,0.0,,,ruby,,master,1,5bb75905bffa06a4ce0ed7bd4b4329527712f378,build_found,f33fd570db53231e5d2038fa2c924008e7c54a89,2469558,2012-09-16 17:16:18,13,5bb75905bffa06a4ce0ed7bd4b4329527712f378,1,5bb75905bffa06a4ce0ed7bd4b4329527712f378,,5bb75905bffa06a4ce0ed7bd4b4329527712f378,,0,,48,0,0,0,4,0,0,4,0,0,110,11118,499.640223061702,71.0559453139054,148.497931282605,1.0,,2012-09-16 17:16:27,2012-09-16 17:16:33,passed,52,"[2469708, 2469709]",12,2469708,ruby,unknown,,ruby,,0.0,,,,,,,,,0
2476714,opal/opal,0.0,,,ruby,,master,1,44dceed74b78401b08987460f3011d2c2843dfa6,build_found,5bb75905bffa06a4ce0ed7bd4b4329527712f378,2469707,2012-09-17 09:37:44,13,44dceed74b78401b08987460f3011d2c2843dfa6,1,44dceed74b78401b08987460f3011d2c2843dfa6,,44dceed74b78401b08987460f3011d2c2843dfa6,,0,,216,24,0,0,23,0,0,23,0,1,241,11034,502.356353090448,71.415624433569,149.084647453326,1.0,,2012-09-17 10:10:15,2012-09-17 10:10:20,passed,58,"[2476715, 2476716]",13,2476715,ruby,unknown,,ruby,,0.0,,,,,,,,,0
2476721,opal/opal,0.0,,,ruby,,master,1,684425d83968e261299a4e3286e4315771e19d5c,build_found,44dceed74b78401b08987460f3011d2c2843dfa6,2476714,2012-09-17 10:11:04,13,684425d83968e261299a4e3286e4315771e19d5c,1,684425d83968e261299a4e3286e4315771e19d5c,,684425d83968e261299a4e3286e4315771e19d5c,,0,,2,0,0,0,1,0,0,1,0,0,16,11034,502.356353090448,71.415624433569,149.084647453326,1.0,,2012-09-17 10:11:28,2012-09-17 10:11:32,passed,52,"[2476723, 2476722]",14,2476723,ruby,unknown,,ruby,,0.0,,,,,,,,,0
2477601,opal/opal,0.0,,,ruby,,master,1,4f48b6036cd5f51ffb5ad5dec72a7ece41137a50,build_found,684425d83968e261299a4e3286e4315771e19d5c,2476721,2012-09-17 11:31:44,13,4f48b6036cd5f51ffb5ad5dec72a7ece41137a50,1,4f48b6036cd5f51ffb5ad5dec72a7ece41137a50,,4f48b6036cd5f51ffb5ad5dec72a7ece41137a50,,0,,2,0,0,0,1,0,0,1,0,0,59,11034,502.356353090448,71.415624433569,149.084647453326,1.0,,2012-09-17 11:31:52,2012-09-17 11:31:57,passed,60,"[2477603, 2477602]",15,2477603,ruby,unknown,,ruby,,0.0,,,,,,,,,0
2478952,opal/opal,0.0,,,ruby,,master,1,3c24be9d6bf7dee5e1f7aa2d78105d3c8696ba0f,build_found,4f48b6036cd5f51ffb5ad5dec72a7ece41137a50,2477601,2012-09-17 13:15:54,13,3c24be9d6bf7dee5e1f7aa2d78105d3c8696ba0f,1,3c24be9d6bf7dee5e1f7aa2d78105d3c8696ba0f,,3c24be9d6bf7dee5e1f7aa2d78105d3c8696ba0f,,0,,10,0,0,0,1,0,0,1,0,0,188,11036,502.265313519391,71.402682131207,149.057629575933,1.0,,2012-09-17 13:16:25,2012-09-17 13:16:28,passed,50,"[2478953, 2478954]",16,2478954,ruby,unknown,,ruby,,0.0,,,,,,,,,0
2480776,opal/opal,0.0,,,ruby,,master,1,261ea32a6fd44c7a32199122512be74992fa767e,build_found,3c24be9d6bf7dee5e1f7aa2d78105d3c8696ba0f,2478952,2012-09-17 15:37:19,13,261ea32a6fd44c7a32199122512be74992fa767e,1,261ea32a6fd44c7a32199122512be74992fa767e,,261ea32a6fd44c7a32199122512be74992fa767e,,0,,728,4,3,6,7,0,0,15,0,1,283,10855,510.456011054813,72.5932749884846,151.358820819899,1.0,,2012-09-17 15:37:31,2012-09-17 15:37:35,passed,59,"[2480778, 2480777]",17,2480778,ruby,unknown,,ruby,,0.0,,,,,,,,,0
2480919,opal/opal,0.0,,,ruby,,master,1,834fa7a63c89100463ceb92fd71b84a9f662fbe8,build_found,261ea32a6fd44c7a32199122512be74992fa767e,2480776,2012-09-17 15:49:53,13,834fa7a63c89100463ceb92fd71b84a9f662fbe8,1,834fa7a63c89100463ceb92fd71b84a9f662fbe8,,834fa7a63c89100463ceb92fd71b84a9f662fbe8,,0,,2,0,0,0,1,0,0,1,0,0,189,10855,510.456011054813,72.5932749884846,151.358820819899,1.0,,2012-09-17 15:50:12,2012-09-17 15:50:15,passed,60,"[2480920, 2480921]",18,2480920,ruby,unknown,,ruby,,0.0,,,,,,,,,0
2489406,opal/opal,0.0,,,ruby,,master,,,build_found,834fa7a63c89100463ceb92fd71b84a9f662fbe8,2480919,,13,920ae551170e9a6a000082bafe44083387a79a3b,1,920ae551170e9a6a000082bafe44083387a79a3b,,920ae551170e9a6a000082bafe44083387a79a3b,,0,,19,0,0,1,1,0,0,2,0,0,76,10855,510.456011054813,72.5932749884846,151.358820819899,1.0,,,2012-09-18 07:50:57,passed,50,"[2489408, 2489407]",19,2489408,ruby,unknown,,ruby,,0.0,,,,,,,,,0
2489465,opal/opal,0.0,,,ruby,,master,,,build_found,920ae551170e9a6a000082bafe44083387a79a3b,2489406,,13,38f62daf6c37b4f6d5500f8d0beebb30733e3e74,1,38f62daf6c37b4f6d5500f8d0beebb30733e3e74,,38f62daf6c37b4f6d5500f8d0beebb30733e3e74,,0,,0,0,1,0,1,0,0,1,0,1,26,10855,510.456011054813,72.5932749884846,151.358820819899,1.0,,,2012-09-18 08:00:05,passed,58,"[2489466, 2489467]",20,2489466,ruby,unknown,,ruby,,0.0,,,,,,,,,0
2489545,opal/opal,0.0,,,ruby,,master,,,build_found,38f62daf6c37b4f6d5500f8d0beebb30733e3e74,2489465,,13,3dd1d1da8431919317ab2f70d09c8cb0d5cc246a,1,3dd1d1da8431919317ab2f70d09c8cb0d5cc246a,,3dd1d1da8431919317ab2f70d09c8cb0d5cc246a,,0,,13,0,1,0,2,0,0,3,0,0,175,10860,510.220994475138,72.5598526703499,151.289134438306,1.0,,,2012-09-18 08:09:13,passed,49,"[2489546, 2489547]",21,2489546,ruby,unknown,,ruby,,0.0,,,,,,,,,0
2489605,opal/opal,0.0,,,ruby,,master,,,build_found,3dd1d1da8431919317ab2f70d09c8cb0d5cc246a,2489545,,13,2734a9c920c7bd03bb6d35bcf45cf786878d849c,1,2734a9c920c7bd03bb6d35bcf45cf786878d849c,,2734a9c920c7bd03bb6d35bcf45cf786878d849c,,0,,2,0,0,0,1,0,0,1,0,0,17,10860,510.220994475138,72.5598526703499,151.289134438306,1.0,,,2012-09-18 08:14:23,passed,47,"[2489606, 2489607]",22,2489606,ruby,unknown,,ruby,,0.0,,,,,,,,,0
2490312,opal/opal,0.0,,,ruby,,master,1,3fc1714976c7c238b2ee6a2ba7a2181de02ead52,build_found,2734a9c920c7bd03bb6d35bcf45cf786878d849c,2489605,2012-09-18 10:28:01,13,3fc1714976c7c238b2ee6a2ba7a2181de02ead52,1,3fc1714976c7c238b2ee6a2ba7a2181de02ead52,,3fc1714976c7c238b2ee6a2ba7a2181de02ead52,,0,,26,57,1,0,1,0,0,2,0,0,80,10881,513.555739362191,72.8793309438471,151.916184174249,1.0,,2012-09-18 10:28:11,2012-09-18 10:28:15,passed,56,"[2490314, 2490313]",23,2490314,ruby,unknown,,ruby,,0.0,,,,,,,,,0
2490516,opal/opal,0.0,,,ruby,,master,1,6ca8ae7f1005848c6a03467f09992ff3f08dcf71,build_found,3fc1714976c7c238b2ee6a2ba7a2181de02ead52,2490312,2012-09-18 10:47:55,13,6ca8ae7f1005848c6a03467f09992ff3f08dcf71,1,6ca8ae7f1005848c6a03467f09992ff3f08dcf71,,6ca8ae7f1005848c6a03467f09992ff3f08dcf71,,0,,6,0,0,0,1,0,0,1,0,0,190,10879,513.650151668352,72.8927291111315,151.944112510341,1.0,,2012-09-18 10:48:06,2012-09-18 10:48:11,passed,52,"[2490517, 2490518]",24,2490517,ruby,unknown,,ruby,,0.0,,,,,,,,,0
2490575,opal/opal,0.0,,,ruby,,master,2,6ef82fbb65e57e0e9d50c39e56871ea7bdc13d51#4d22e63ddc6ed775f575566ba878c68fe1ac5e78,build_found,6ca8ae7f1005848c6a03467f09992ff3f08dcf71,2490516,2012-09-18 10:51:09,13,4d22e63ddc6ed775f575566ba878c68fe1ac5e78#6ef82fbb65e57e0e9d50c39e56871ea7bdc13d51,2,4d22e63ddc6ed775f575566ba878c68fe1ac5e78,,4d22e63ddc6ed775f575566ba878c68fe1ac5e78,,0,,18,0,0,0,3,0,0,3,0,0,296,10870,514.075436982521,72.9530818767249,152.069917203312,1.0,,2012-09-18 10:56:28,2012-09-18 10:56:32,passed,52,"[2490576, 2490577]",25,2490577,ruby,unknown,,ruby,,0.0,,,,,,,,,0
2490893,opal/opal,0.0,,,ruby,,master,1,21a862108e68f131cc38fa25b2f9dea215a4824a,build_found,4d22e63ddc6ed775f575566ba878c68fe1ac5e78,2490575,2012-09-18 11:36:25,13,21a862108e68f131cc38fa25b2f9dea215a4824a,1,21a862108e68f131cc38fa25b2f9dea215a4824a,,21a862108e68f131cc38fa25b2f9dea215a4824a,,0,,176,23,1,4,5,0,0,9,0,1,318,10767,517.228568774961,73.4652177951147,153.246029534689,1.0,,2012-09-18 11:36:34,2012-09-18 11:36:38,passed,51,"[2490894, 2490895]",26,2490894,ruby,unknown,,ruby,,0.0,,,,,,,,,0
2504866,opal/opal,0.0,,,ruby,,master,1,75cf34385e2fe65e7a89a3f4fbdd13d352fc05aa,build_found,21a862108e68f131cc38fa25b2f9dea215a4824a,2490893,2012-09-19 13:00:53,13,75cf34385e2fe65e7a89a3f4fbdd13d352fc05aa,1,75cf34385e2fe65e7a89a3f4fbdd13d352fc05aa,,75cf34385e2fe65e7a89a3f4fbdd13d352fc05aa,,0,,20,0,1,0,1,0,0,1,0,1,28,10784,516.413204747775,73.3494065281899,153.004451038576,1.0,,2012-09-19 13:01:10,2012-09-19 13:01:14,passed,58,"[2504868, 2504867]",27,2504868,ruby,unknown,,ruby,,0.0,,,,,,,,,0
2505610,opal/opal,0.0,,,ruby,,master,1,6968e3bc3416f8c8e81a06ad30ba764b71ef5581,build_found,75cf34385e2fe65e7a89a3f4fbdd13d352fc05aa,2504866,2012-09-19 14:48:49,13,6968e3bc3416f8c8e81a06ad30ba764b71ef5581#bdcacbc33e952b4d529992a23ed0ea48e2fe7109,2,6968e3bc3416f8c8e81a06ad30ba764b71ef5581,,6968e3bc3416f8c8e81a06ad30ba764b71ef5581,,0,,2447,2,0,0,5,0,0,5,0,0,316,10767,517.228568774961,73.4652177951147,153.246029534689,1.0,,2012-09-19 14:59:27,2012-09-19 15:05:19,passed,69,"[2505612, 2505611]",28,2505611,ruby,unknown,,ruby,,0.0,,,,,,,,,0
2517096,opal/opal,0.0,,,ruby,,master,1,71faf30fb70238cf44da13ede650ffef3d0bc024,build_found,6968e3bc3416f8c8e81a06ad30ba764b71ef5581,2505610,2012-09-20 12:44:23,13,71faf30fb70238cf44da13ede650ffef3d0bc024,1,71faf30fb70238cf44da13ede650ffef3d0bc024,,71faf30fb70238cf44da13ede650ffef3d0bc024,,0,,6,0,0,0,1,0,0,1,0,0,47,10771,517.036486862872,73.4379351963606,153.189118930461,1.0,,2012-09-20 12:44:32,2012-09-20 12:44:36,passed,55,"[2517097, 2517098]",29,2517098,ruby,unknown,,ruby,,0.0,,,,,,,,,0
2517380,opal/opal,0.0,,,ruby,,master,1,ee17d5cece7b15d61b865c99cac09859caa8b96a,build_found,71faf30fb70238cf44da13ede650ffef3d0bc024,2517096,2012-09-20 13:19:09,13,ee17d5cece7b15d61b865c99cac09859caa8b96a,1,ee17d5cece7b15d61b865c99cac09859caa8b96a,,ee17d5cece7b15d61b865c99cac09859caa8b96a,,0,,68,2,0,0,3,0,0,3,0,0,231,10727,519.157266710171,73.7391628600727,153.817469935676,1.0,,2012-09-20 13:41:01,2012-09-20 13:41:21,passed,54,"[2517381, 2517382]",30,2517382,ruby,unknown,,ruby,,0.0,,,,,,,,,0
2517750,opal/opal,0.0,,,ruby,,master,1,2568af793fd2f7712995cedc0cd90d33202dba53,build_found,ee17d5cece7b15d61b865c99cac09859caa8b96a,2517380,2012-09-20 14:28:22,13,2568af793fd2f7712995cedc0cd90d33202dba53#83c83de9cfbdc8bff01135fe46482a0d33e9f1fb,2,2568af793fd2f7712995cedc0cd90d33202dba53,,2568af793fd2f7712995cedc0cd90d33202dba53,,0,,157,0,2,0,2,0,0,4,0,0,318,10791,516.07821332592,73.3018255954036,152.905198776758,1.0,,2012-09-20 14:31:33,2012-09-20 14:31:39,passed,65,"[2517752, 2517751]",31,2517752,ruby,unknown,,ruby,,0.0,,,,,,,,,0
2517962,opal/opal,0.0,,,ruby,,master,1,bb397a562f07936c23421c256f6c27fef5e75c16,build_found,2568af793fd2f7712995cedc0cd90d33202dba53,2517750,2012-09-20 15:18:17,13,bb397a562f07936c23421c256f6c27fef5e75c16,1,bb397a562f07936c23421c256f6c27fef5e75c16,,bb397a562f07936c23421c256f6c27fef5e75c16,,0,,28,13,1,0,3,0,0,4,0,0,173,10802,516.663580818367,73.3197556008147,152.842066284021,1.0,,2012-09-20 15:18:27,2012-09-20 15:18:31,passed,61,"[2517964, 2517963]",32,2517963,ruby,unknown,,ruby,,0.0,,,,,,,,,0
2523877,opal/opal,0.0,,,ruby,,master,1,41c5b1084beb255a0c638c85c618013454f5c2ac,build_found,bb397a562f07936c23421c256f6c27fef5e75c16,2517962,2012-09-21 16:39:37,13,41c5b1084beb255a0c638c85c618013454f5c2ac,1,41c5b1084beb255a0c638c85c618013454f5c2ac,,41c5b1084beb255a0c638c85c618013454f5c2ac,,0,,27,0,0,0,2,0,0,2,0,0,104,10801,516.711415609666,73.3265438385335,152.856217016943,1.0,,2012-09-21 16:39:46,2012-09-21 17:05:43,passed,71,"[2523881, 2523878]",33,2523878,ruby,unknown,,ruby,,0.0,,,,,,,,,0
2524315,opal/opal,0.0,,,ruby,,master,1,011f4b038b94dc0c5fa959809c3f8827bc8ad07c,build_found,41c5b1084beb255a0c638c85c618013454f5c2ac,2523877,2012-09-21 17:13:21,13,011f4b038b94dc0c5fa959809c3f8827bc8ad07c,1,011f4b038b94dc0c5fa959809c3f8827bc8ad07c,,011f4b038b94dc0c5fa959809c3f8827bc8ad07c,,0,,4,0,0,0,1,0,0,1,0,0,20,10803,516.615754882903,73.3129686198278,152.827918170878,1.0,,2012-09-21 17:13:31,2012-09-21 17:27:05,passed,69,"[2524316, 2524317]",34,2524316,ruby,unknown,,ruby,,0.0,,,,,,,,,0
2524321,opal/opal,0.0,,,ruby,,master,1,c3f5f50e750779afb17dc5c6fb173635f95a89ba,build_found,011f4b038b94dc0c5fa959809c3f8827bc8ad07c,2524315,2012-09-21 17:15:17,13,c3f5f50e750779afb17dc5c6fb173635f95a89ba,1,c3f5f50e750779afb17dc5c6fb173635f95a89ba,,c3f5f50e750779afb17dc5c6fb173635f95a89ba,,0,,0,0,0,0,1,0,0,0,0,1,22,10803,516.615754882903,73.3129686198278,152.827918170878,1.0,,2012-09-21 17:15:25,2012-09-21 17:33:07,passed,52,"[2524323, 2524322]",35,2524323,ruby,unknown,,ruby,,0.0,,,,,,,,,0
2524364,opal/opal,0.0,,,ruby,,master,1,989cd865c6f768c9051a2847cd4af02d2e8e1852,build_found,c3f5f50e750779afb17dc5c6fb173635f95a89ba,2524321,2012-09-21 17:23:02,13,989cd865c6f768c9051a2847cd4af02d2e8e1852,1,989cd865c6f768c9051a2847cd4af02d2e8e1852,,989cd865c6f768c9051a2847cd4af02d2e8e1852,,0,,16,0,0,0,4,0,0,4,0,0,247,10800,516.759259259259,73.3333333333333,152.87037037037,1.0,,2012-09-21 17:23:11,2012-09-21 17:45:27,passed,53,"[2524366, 2524365]",36,2524365,ruby,unknown,,ruby,,0.0,,,,,,,,,0
