tr_build_id,gh_diff_src_churn,gh_team_size,gh_diff_files_modified,gh_diff_test_churn,tr_status
38786086.0,5.0,52.0,1.0,0.0,1
101118606.0,1.0,50.0,1.0,0.0,1
120791068.0,2.0,47.0,1.0,0.0,1
16060266.0,8.0,52.0,3.0,0.0,1
38950981.0,250.0,53.0,9.0,34.0,1
92178769.0,25.0,51.0,2.0,12.0,1
12969797.0,2.0,48.0,1.0,0.0,1
126430490.0,11.0,48.0,4.0,0.0,1
15484846.0,2.0,52.0,1.0,0.0,1
26994446.0,4.0,57.0,1.0,0.0,1
16292048.0,0.0,52.0,1.0,0.0,1
22724872.0,54.0,55.0,4.0,0.0,1
25415701.0,23.0,58.0,2.0,0.0,1
138773070.0,1.0,52.0,1.0,0.0,1
45961190.0,6.0,53.0,2.0,0.0,0
102452047.0,2.0,50.0,1.0,0.0,1
18783659.0,8.0,53.0,1.0,0.0,1
52443633.0,127.0,52.0,4.0,0.0,1
22621621.0,11.0,55.0,4.0,25.0,1
24533110.0,0.0,59.0,1.0,0.0,1
64760386.0,17.0,50.0,3.0,0.0,1
15187014.0,0.0,51.0,2.0,0.0,1
22154681.0,2.0,56.0,2.0,12.0,1
38785853.0,5.0,52.0,2.0,0.0,1
17040044.0,8.0,53.0,2.0,0.0,1
24672568.0,4.0,59.0,2.0,0.0,1
47007885.0,88.0,52.0,5.0,29.0,1
83107441.0,82.0,49.0,4.0,29.0,1
22077345.0,1.0,56.0,1.0,0.0,1
23731476.0,64.0,59.0,1.0,0.0,1
16146352.0,5.0,52.0,1.0,0.0,1
53112714.0,15.0,52.0,2.0,0.0,1
69050620.0,28.0,49.0,1.0,0.0,1
49277959.0,1.0,52.0,1.0,0.0,1
9531388.0,2.0,49.0,1.0,0.0,1
14177070.0,2.0,49.0,1.0,0.0,1
92186923.0,2.0,51.0,1.0,0.0,1
15850694.0,2.0,52.0,1.0,0.0,1
19631838.0,6.0,53.0,2.0,7.0,1
22135413.0,2.0,56.0,2.0,0.0,1
20304596.0,7.0,54.0,1.0,0.0,1
11436174.0,21.0,49.0,1.0,0.0,1
17036693.0,0.0,53.0,0.0,50.0,1
69791661.0,9.0,49.0,3.0,15.0,1
42766900.0,7.0,54.0,1.0,0.0,1
16324439.0,0.0,52.0,1.0,0.0,1
6774891.0,2.0,49.0,1.0,0.0,1
26634854.0,3.0,58.0,1.0,0.0,1
17299198.0,23.0,53.0,2.0,0.0,1
14428827.0,6.0,50.0,1.0,0.0,1
24589461.0,9.0,59.0,4.0,0.0,1
5698474.0,4.0,49.0,2.0,0.0,1
69801293.0,2.0,49.0,1.0,0.0,1
5722439.0,16.0,49.0,5.0,0.0,1
24642334.0,2.0,59.0,1.0,0.0,1
92843793.0,1.0,51.0,1.0,0.0,1
94548258.0,9.0,51.0,1.0,0.0,1
11525551.0,4.0,49.0,2.0,0.0,1
34044266.0,1.0,46.0,1.0,0.0,1
9412498.0,139.0,49.0,12.0,18.0,1
38841267.0,2.0,52.0,1.0,0.0,1
64761061.0,2.0,50.0,1.0,0.0,1
84316097.0,1.0,49.0,1.0,0.0,1
133493287.0,2.0,49.0,1.0,0.0,1
30555184.0,4.0,51.0,1.0,0.0,1
26319672.0,2.0,58.0,2.0,0.0,1
92172284.0,4.0,51.0,1.0,0.0,1
6557569.0,15.0,49.0,2.0,0.0,1
32038439.0,4.0,47.0,1.0,0.0,1
7395974.0,2.0,47.0,1.0,0.0,1
6388023.0,4.0,49.0,2.0,0.0,1
34304788.0,4.0,46.0,1.0,0.0,1
64726024.0,64.0,50.0,5.0,7.0,1
16755760.0,2.0,53.0,1.0,0.0,0
100355595.0,32.0,50.0,1.0,0.0,1
92175169.0,2.0,51.0,1.0,0.0,1
5538992.0,4.0,49.0,2.0,0.0,1
136391290.0,1.0,51.0,1.0,0.0,1
57390859.0,13.0,51.0,3.0,6.0,1
9521694.0,2.0,49.0,1.0,0.0,1
4630909.0,9.0,49.0,2.0,0.0,1
14928919.0,25.0,50.0,2.0,0.0,1
69797474.0,18.0,49.0,2.0,6.0,1
24737086.0,4.0,59.0,2.0,4.0,1
12804070.0,2.0,48.0,1.0,0.0,1
116765843.0,9.0,46.0,1.0,0.0,1
34041714.0,12.0,46.0,3.0,7.0,1
12057438.0,4.0,49.0,2.0,0.0,1
26327123.0,0.0,58.0,1.0,0.0,1
91921117.0,1.0,51.0,1.0,0.0,0
82489636.0,12.0,49.0,5.0,8.0,1
114274823.0,6.0,47.0,1.0,0.0,1
19671227.0,0.0,53.0,1.0,0.0,1
121131881.0,33.0,47.0,1.0,0.0,1
31831287.0,6.0,47.0,1.0,0.0,1
24318585.0,16.0,59.0,1.0,0.0,1
10777674.0,14.0,49.0,2.0,0.0,1
92816343.0,8.0,51.0,1.0,0.0,1
16620259.0,13.0,53.0,3.0,0.0,1
6160024.0,3.0,49.0,1.0,0.0,1
47713204.0,174.0,52.0,2.0,0.0,1
38751361.0,118.0,52.0,8.0,5.0,1
18121404.0,2.0,53.0,1.0,0.0,1
10869345.0,26.0,49.0,6.0,0.0,1
11562813.0,3.0,49.0,1.0,0.0,1
14582934.0,0.0,50.0,1.0,1.0,1
38841186.0,26.0,52.0,4.0,0.0,1
136512433.0,22.0,51.0,3.0,0.0,1
12550750.0,22.0,48.0,1.0,0.0,1
60401506.0,619.0,50.0,2.0,0.0,1
20655876.0,19.0,54.0,1.0,0.0,1
71030759.0,7.0,48.0,1.0,0.0,1
24836619.0,2.0,59.0,1.0,0.0,1
18050798.0,50.0,53.0,2.0,0.0,1
81714394.0,4.0,49.0,1.0,0.0,1
8997230.0,2.0,49.0,1.0,0.0,1
20261670.0,34.0,54.0,4.0,0.0,1
151869618.0,18.0,51.0,1.0,48.0,1
18744742.0,2.0,53.0,2.0,0.0,1
31831338.0,7.0,47.0,1.0,0.0,1
103510806.0,0.0,50.0,7.0,0.0,1
65152577.0,1.0,50.0,1.0,0.0,1
19662982.0,0.0,53.0,1.0,0.0,1
40183863.0,2.0,53.0,1.0,0.0,1
24728846.0,9.0,59.0,2.0,0.0,1
24199560.0,54.0,59.0,9.0,89.0,1
91915500.0,76.0,51.0,6.0,0.0,0
9228862.0,4.0,49.0,2.0,0.0,1
134047636.0,2.0,49.0,1.0,0.0,1
17111181.0,36.0,53.0,3.0,0.0,1
31765317.0,7.0,47.0,5.0,59.0,1
21432641.0,6.0,54.0,1.0,0.0,1
11035303.0,6.0,49.0,3.0,0.0,1
134299625.0,1.0,50.0,1.0,0.0,1
10734730.0,4.0,49.0,1.0,0.0,1
34646971.0,2.0,47.0,1.0,0.0,1
92175006.0,33.0,51.0,7.0,0.0,1
31314629.0,2.0,50.0,1.0,0.0,1
38652488.0,2.0,51.0,1.0,0.0,1
16943422.0,0.0,53.0,0.0,44.0,1
46994909.0,88.0,52.0,4.0,0.0,1
20690133.0,30.0,54.0,10.0,0.0,1
138511677.0,3.0,51.0,1.0,0.0,1
10872043.0,43.0,49.0,1.0,0.0,1
70256842.0,5.0,49.0,3.0,0.0,0
70460553.0,8.0,49.0,4.0,0.0,1
38836386.0,7.0,52.0,1.0,0.0,1
20702747.0,12.0,54.0,2.0,0.0,1
16757136.0,0.0,53.0,1.0,4.0,1
20147164.0,0.0,54.0,2.0,0.0,1
12932161.0,9.0,48.0,1.0,0.0,1
45893224.0,0.0,53.0,1.0,4.0,0
14766404.0,0.0,50.0,0.0,0.0,1
5124634.0,5.0,49.0,2.0,0.0,1
17119048.0,2.0,53.0,1.0,0.0,1
91937842.0,4.0,51.0,1.0,0.0,0
69815605.0,0.0,49.0,1.0,2.0,1
43786496.0,0.0,53.0,1.0,0.0,1
7187846.0,0.0,47.0,1.0,0.0,1
33919581.0,2.0,46.0,1.0,0.0,1
43957698.0,16.0,53.0,1.0,0.0,0
25441146.0,206.0,58.0,0.0,0.0,1
14431774.0,27.0,50.0,3.0,0.0,1
11050502.0,0.0,49.0,1.0,0.0,1
14568110.0,305.0,50.0,3.0,0.0,1
4609762.0,16.0,49.0,1.0,0.0,0
70290574.0,16.0,49.0,3.0,34.0,1
15435124.0,5.0,51.0,2.0,0.0,1
135599134.0,5.0,51.0,1.0,0.0,1
9292663.0,99.0,49.0,19.0,0.0,1
91917750.0,1.0,51.0,1.0,0.0,0
4458737.0,0.0,47.0,1.0,0.0,1
64727456.0,1.0,50.0,1.0,0.0,1
70254902.0,5.0,49.0,1.0,0.0,0
135872197.0,2.0,51.0,1.0,0.0,1
84316887.0,2.0,49.0,1.0,0.0,1
101485473.0,6.0,50.0,1.0,0.0,1
91906984.0,2.0,51.0,2.0,0.0,1
14891985.0,6.0,50.0,1.0,0.0,1
38837866.0,1.0,52.0,1.0,0.0,1
26327735.0,4.0,58.0,2.0,0.0,1
31766467.0,1.0,47.0,1.0,0.0,1
92760568.0,35.0,51.0,4.0,0.0,1
92188029.0,6.0,51.0,1.0,0.0,1
38977177.0,9.0,53.0,2.0,0.0,0
11396631.0,5.0,49.0,2.0,0.0,1
16242430.0,6.0,52.0,2.0,0.0,1
33931794.0,13.0,46.0,3.0,0.0,1
106755494.0,1.0,50.0,1.0,0.0,1
12020766.0,1.0,49.0,1.0,0.0,1
19584218.0,2.0,53.0,1.0,0.0,1
23724736.0,0.0,59.0,0.0,0.0,1
20061508.0,5.0,53.0,4.0,17.0,1
70150697.0,4.0,49.0,1.0,0.0,0
70247351.0,23.0,49.0,3.0,0.0,0
19671904.0,0.0,53.0,1.0,0.0,1
38522130.0,68.0,51.0,5.0,11.0,1
51981312.0,8.0,52.0,1.0,0.0,1
5080940.0,0.0,49.0,1.0,9.0,1
22076830.0,1.0,56.0,1.0,0.0,1
91946461.0,27.0,51.0,3.0,0.0,0
6060331.0,1809.0,49.0,41.0,276.0,1
135686632.0,2.0,51.0,1.0,0.0,1
38875455.0,55.0,53.0,5.0,34.0,1
87932599.0,2.0,50.0,1.0,0.0,0
24062208.0,64.0,59.0,6.0,0.0,1
8969896.0,0.0,49.0,1.0,0.0,1
38708826.0,2.0,51.0,1.0,0.0,0
81238557.0,76.0,48.0,6.0,0.0,1
10741264.0,7.0,49.0,3.0,0.0,1
20467295.0,4.0,54.0,1.0,0.0,1
11108573.0,2.0,49.0,1.0,0.0,1
6061659.0,140.0,49.0,3.0,0.0,1
24505573.0,8.0,59.0,1.0,0.0,1
92112034.0,31.0,51.0,1.0,0.0,1
14793018.0,0.0,50.0,1.0,0.0,1
69800688.0,5.0,49.0,1.0,0.0,1
23784509.0,0.0,59.0,1.0,37.0,1
9587468.0,3.0,49.0,1.0,0.0,1
6501090.0,2.0,49.0,1.0,0.0,1
110050320.0,103.0,49.0,1.0,0.0,1
70452151.0,4.0,49.0,1.0,0.0,1
146238475.0,3.0,52.0,1.0,32.0,1
10568493.0,72.0,49.0,4.0,0.0,0
32780150.0,1.0,47.0,1.0,0.0,1
25349405.0,2.0,58.0,1.0,0.0,1
91963107.0,0.0,51.0,4.0,35.0,1
47794299.0,5.0,52.0,1.0,0.0,1
22114259.0,9.0,56.0,1.0,0.0,1
91885322.0,1.0,51.0,1.0,0.0,1
9490463.0,2.0,49.0,1.0,0.0,1
74579965.0,4.0,48.0,1.0,0.0,1
98381939.0,6.0,51.0,1.0,0.0,1
22786705.0,0.0,55.0,1.0,0.0,1
38382526.0,0.0,51.0,1.0,0.0,1
43622497.0,2.0,53.0,1.0,0.0,0
92371311.0,9.0,51.0,2.0,0.0,1
24393100.0,0.0,59.0,1.0,0.0,1
38842274.0,8.0,52.0,2.0,0.0,1
22489746.0,0.0,55.0,1.0,0.0,1
91888929.0,12.0,51.0,3.0,0.0,1
22786870.0,0.0,55.0,1.0,0.0,1
5427667.0,1.0,49.0,1.0,0.0,1
16850715.0,18.0,53.0,3.0,0.0,1
58717697.0,6795.0,50.0,198.0,4504.0,1
91908987.0,11.0,51.0,2.0,0.0,0
133389059.0,3.0,49.0,1.0,0.0,1
14686320.0,4.0,50.0,1.0,0.0,1
43788484.0,0.0,53.0,1.0,0.0,1
7933351.0,9.0,47.0,2.0,0.0,1
18957807.0,29.0,53.0,2.0,0.0,1
12123715.0,13.0,49.0,2.0,0.0,1
25085976.0,7.0,58.0,2.0,0.0,1
70087141.0,107.0,49.0,8.0,7.0,1
19830886.0,4.0,53.0,1.0,0.0,1
10995960.0,306.0,49.0,0.0,0.0,1
12678526.0,2.0,48.0,1.0,0.0,1
39039255.0,2.0,53.0,1.0,0.0,1
9961832.0,6.0,49.0,1.0,0.0,1
19753710.0,204.0,53.0,2.0,0.0,1
16670137.0,24.0,53.0,2.0,0.0,1
24213989.0,34.0,59.0,3.0,0.0,1
92577599.0,1.0,51.0,1.0,0.0,1
16240105.0,0.0,52.0,1.0,0.0,1
38381777.0,2.0,51.0,1.0,0.0,1
8649901.0,168.0,48.0,25.0,13.0,1
16158102.0,15.0,52.0,2.0,0.0,1
21359851.0,4.0,54.0,1.0,0.0,1
33957694.0,9.0,46.0,1.0,0.0,1
25414232.0,14.0,58.0,2.0,0.0,1
69809108.0,6.0,49.0,2.0,0.0,0
18858883.0,3.0,53.0,2.0,18.0,1
6882483.0,4.0,49.0,2.0,0.0,1
11359479.0,2.0,49.0,1.0,0.0,1
137175898.0,5.0,51.0,1.0,0.0,1
129893489.0,0.0,49.0,1.0,0.0,1
45997600.0,8.0,53.0,2.0,0.0,1
23450628.0,7.0,58.0,3.0,18.0,1
4678972.0,45.0,49.0,4.0,17.0,1
19508190.0,9.0,53.0,2.0,0.0,1
93238123.0,154.0,51.0,3.0,146.0,1
38852433.0,28.0,52.0,3.0,0.0,1
16334033.0,5.0,52.0,1.0,0.0,1
39530793.0,270.0,53.0,4.0,98.0,1
91946491.0,1.0,51.0,1.0,0.0,0
46103843.0,68.0,53.0,3.0,0.0,0
6166758.0,377.0,49.0,7.0,0.0,1
20541192.0,4.0,54.0,1.0,0.0,1
10039618.0,18.0,49.0,2.0,0.0,1
11064435.0,7.0,49.0,2.0,0.0,1
24672174.0,3.0,59.0,1.0,0.0,1
4501600.0,2.0,47.0,1.0,0.0,1
22905563.0,2.0,56.0,1.0,0.0,1
21549465.0,3.0,54.0,1.0,0.0,1
6025500.0,75.0,49.0,5.0,0.0,0
23355243.0,7.0,58.0,3.0,18.0,1
96869676.0,2.0,51.0,1.0,0.0,1
10958168.0,3.0,49.0,1.0,0.0,1
9213733.0,4.0,49.0,2.0,0.0,1
34225409.0,2.0,46.0,1.0,0.0,0
25738777.0,4.0,58.0,1.0,0.0,1
17170320.0,3.0,53.0,2.0,0.0,1
15003766.0,2.0,50.0,1.0,0.0,1
26283766.0,0.0,58.0,1.0,0.0,1
31836776.0,9.0,47.0,3.0,0.0,1
14459002.0,31.0,50.0,2.0,0.0,1
25955806.0,8.0,58.0,2.0,0.0,1
18120801.0,5.0,53.0,1.0,0.0,1
5547298.0,10.0,49.0,1.0,0.0,1
24883807.0,2.0,58.0,1.0,0.0,1
26056517.0,1.0,58.0,1.0,0.0,1
99275961.0,2.0,50.0,1.0,0.0,1
18376483.0,2.0,53.0,1.0,0.0,1
38787849.0,2.0,52.0,1.0,0.0,1
12056149.0,6.0,49.0,1.0,0.0,1
98362892.0,0.0,51.0,1.0,0.0,1
70750443.0,6.0,49.0,1.0,0.0,1
15856109.0,1.0,52.0,1.0,0.0,1
20798691.0,8.0,54.0,2.0,17.0,1
70420352.0,76.0,49.0,2.0,0.0,1
24987118.0,21.0,58.0,1.0,0.0,1
70284303.0,19.0,49.0,4.0,0.0,1
16600433.0,2.0,53.0,1.0,0.0,1
22866315.0,19.0,55.0,2.0,0.0,0
98718774.0,4.0,50.0,2.0,0.0,1
92766043.0,33.0,51.0,4.0,83.0,1
19662768.0,6.0,53.0,2.0,0.0,1
5322512.0,16.0,49.0,1.0,0.0,1
6555143.0,6.0,49.0,2.0,0.0,1
60328870.0,11.0,50.0,1.0,0.0,1
5084554.0,283.0,49.0,3.0,0.0,1
19476307.0,43.0,53.0,4.0,0.0,1
5667035.0,46.0,49.0,1.0,0.0,1
44101684.0,16.0,53.0,1.0,0.0,1
14634032.0,2.0,50.0,1.0,0.0,1
138617551.0,1.0,52.0,1.0,0.0,1
6393745.0,0.0,49.0,1.0,4.0,1
5298790.0,2.0,49.0,1.0,0.0,1
14917863.0,30.0,50.0,2.0,0.0,1
17364046.0,39.0,53.0,1.0,0.0,1
12838672.0,1.0,48.0,1.0,0.0,1
133643918.0,2.0,49.0,1.0,0.0,1
24505503.0,2.0,59.0,1.0,0.0,1
15890412.0,2.0,52.0,1.0,0.0,1
24187837.0,16.0,59.0,4.0,0.0,1
39536904.0,270.0,53.0,4.0,98.0,1
24199602.0,3.0,59.0,1.0,0.0,1
89592452.0,8.0,50.0,2.0,0.0,1
32039597.0,7.0,47.0,2.0,0.0,1
20799936.0,4.0,54.0,2.0,0.0,1
23531205.0,11.0,58.0,2.0,391.0,1
5648612.0,30.0,49.0,2.0,0.0,1
69840047.0,1.0,49.0,1.0,0.0,1
23815358.0,2.0,59.0,2.0,49.0,1
19478590.0,10.0,53.0,3.0,0.0,1
43620546.0,2.0,53.0,1.0,0.0,0
25660830.0,2.0,58.0,1.0,0.0,1
64852015.0,2.0,50.0,1.0,0.0,1
135737891.0,22.0,51.0,1.0,0.0,1
4557472.0,695.0,47.0,4.0,0.0,1
25415313.0,15.0,58.0,2.0,0.0,1
13213158.0,58.0,48.0,2.0,0.0,1
15148998.0,0.0,51.0,1.0,0.0,1
16607856.0,20.0,53.0,4.0,36.0,1
14519072.0,6.0,50.0,1.0,0.0,1
77186244.0,2.0,49.0,2.0,0.0,1
6143088.0,22.0,49.0,2.0,0.0,1
91924720.0,1.0,51.0,1.0,0.0,0
17026977.0,12.0,53.0,2.0,0.0,1
91944245.0,10.0,51.0,1.0,0.0,0
10048311.0,3.0,49.0,1.0,0.0,1
7935521.0,1.0,47.0,1.0,0.0,1
12171424.0,1.0,48.0,1.0,0.0,1
151067370.0,4.0,51.0,2.0,14.0,1
5678805.0,7.0,49.0,1.0,0.0,1
150680416.0,6.0,51.0,1.0,0.0,1
31765496.0,1.0,47.0,1.0,0.0,1
31866162.0,8.0,47.0,3.0,19.0,1
11563630.0,0.0,49.0,1.0,0.0,1
14960856.0,20.0,50.0,1.0,0.0,1
20224006.0,33.0,54.0,1.0,0.0,1
125172045.0,0.0,48.0,1.0,0.0,1
14522045.0,15.0,50.0,2.0,0.0,1
70299069.0,192.0,49.0,4.0,0.0,1
44699583.0,2.0,53.0,1.0,0.0,1
69838783.0,5.0,49.0,1.0,0.0,1
105748883.0,2.0,50.0,1.0,0.0,1
48781207.0,5.0,52.0,1.0,0.0,1
7932847.0,6.0,47.0,2.0,0.0,1
6031662.0,7.0,49.0,2.0,0.0,1
64109189.0,2.0,50.0,1.0,0.0,1
133508351.0,22.0,49.0,2.0,9.0,1
92845775.0,20.0,51.0,2.0,5.0,1
38831725.0,19.0,52.0,1.0,0.0,1
70135941.0,2.0,49.0,1.0,0.0,1
83945556.0,348.0,49.0,12.0,0.0,1
24239548.0,3.0,59.0,2.0,0.0,1
