tr_build_id,gh_diff_src_churn,gh_team_size,gh_diff_files_modified,gh_diff_test_churn,tr_status
30273073.0,3.0,39.0,1.0,0.0,1
41146321.0,26.0,45.0,4.0,0.0,0
22706207.0,2.0,39.0,1.0,0.0,1
38503620.0,2.0,47.0,1.0,0.0,1
36035606.0,24.0,51.0,2.0,0.0,1
26378723.0,3.0,37.0,1.0,0.0,1
24688524.0,116.0,37.0,14.0,0.0,1
33465245.0,13.0,48.0,1.0,0.0,1
24155393.0,11.0,37.0,5.0,0.0,1
31214656.0,50.0,39.0,8.0,0.0,1
30091281.0,6.0,38.0,2.0,0.0,1
36063856.0,30.0,51.0,10.0,0.0,1
61468229.0,2.0,39.0,1.0,0.0,1
33666989.0,74.0,48.0,5.0,0.0,0
33042668.0,367.0,46.0,31.0,0.0,1
24565750.0,42.0,37.0,3.0,0.0,1
31941187.0,18.0,43.0,4.0,0.0,1
45469933.0,208.0,42.0,4.0,0.0,1
49412353.0,832.0,39.0,28.0,0.0,1
21368488.0,952.0,38.0,39.0,0.0,1
45328821.0,340.0,42.0,16.0,0.0,1
40851074.0,231.0,44.0,2.0,0.0,1
45521375.0,41.0,42.0,2.0,0.0,1
52032645.0,31.0,39.0,2.0,0.0,1
53231013.0,2.0,38.0,1.0,0.0,1
86530474.0,9199.0,41.0,243.0,66.0,1
22443681.0,2.0,39.0,1.0,0.0,1
58537884.0,144.0,38.0,2.0,0.0,1
51414039.0,10.0,39.0,1.0,0.0,0
43422635.0,124.0,42.0,8.0,0.0,1
44339423.0,2.0,42.0,1.0,0.0,1
54883226.0,31.0,38.0,2.0,0.0,1
31341318.0,82.0,40.0,2.0,0.0,1
33298715.0,138.0,48.0,6.0,0.0,1
45851148.0,47.0,43.0,1.0,0.0,1
23179688.0,0.0,39.0,2.0,4.0,1
39161408.0,22.0,47.0,1.0,0.0,1
42116250.0,71.0,44.0,6.0,0.0,1
35692376.0,12.0,50.0,1.0,0.0,1
38851996.0,3.0,47.0,1.0,0.0,1
62215205.0,5.0,39.0,2.0,0.0,1
39933525.0,64.0,47.0,2.0,0.0,1
46216150.0,526.0,42.0,25.0,0.0,1
53317610.0,36.0,38.0,2.0,0.0,1
40118632.0,8.0,47.0,1.0,0.0,1
42391872.0,7.0,44.0,1.0,0.0,1
39762178.0,42.0,47.0,1.0,0.0,1
53262196.0,1.0,38.0,1.0,0.0,1
27996448.0,349.0,37.0,13.0,0.0,1
39426944.0,16.0,48.0,2.0,0.0,1
57724322.0,736.0,38.0,17.0,0.0,1
40905840.0,20.0,44.0,5.0,0.0,1
35496370.0,88.0,50.0,5.0,0.0,1
21937773.0,223.0,39.0,2.0,0.0,1
42843271.0,28.0,43.0,7.0,1.0,1
20651103.0,564.0,37.0,13.0,0.0,1
32221778.0,80.0,45.0,2.0,0.0,1
48313599.0,235.0,40.0,6.0,0.0,1
41976197.0,30.0,43.0,1.0,0.0,1
56476622.0,182.0,38.0,4.0,0.0,1
47406825.0,8.0,40.0,2.0,0.0,1
26041334.0,59.0,37.0,2.0,0.0,1
49938404.0,138.0,40.0,7.0,0.0,1
50298032.0,115.0,41.0,2.0,0.0,1
31779071.0,10.0,42.0,1.0,0.0,1
51293576.0,250.0,39.0,7.0,112.0,1
52842267.0,173.0,39.0,8.0,0.0,1
41703863.0,421.0,43.0,6.0,9.0,1
26477244.0,1566.0,37.0,105.0,87.0,0
42850537.0,22.0,43.0,1.0,0.0,1
42099644.0,1.0,44.0,1.0,0.0,1
38144953.0,6.0,48.0,2.0,0.0,1
55505005.0,163.0,38.0,19.0,4.0,1
53950191.0,2.0,38.0,1.0,0.0,1
23568505.0,58.0,38.0,5.0,0.0,1
43405472.0,5.0,42.0,1.0,0.0,0
42777036.0,95.0,43.0,6.0,0.0,1
33550101.0,12.0,48.0,2.0,0.0,1
91327494.0,8644.0,45.0,30.0,0.0,1
45775824.0,607.0,42.0,20.0,0.0,1
28223295.0,370.0,36.0,2.0,0.0,1
21046853.0,169.0,36.0,1.0,0.0,1
45698187.0,73.0,42.0,1.0,0.0,1
25146579.0,124.0,37.0,3.0,0.0,1
45470413.0,2548.0,42.0,34.0,65.0,1
44464032.0,15119.0,42.0,6.0,321.0,1
44453340.0,157.0,42.0,2.0,0.0,1
28463543.0,19.0,35.0,2.0,20.0,1
93765145.0,1574.0,45.0,40.0,4.0,1
46581743.0,46.0,41.0,4.0,0.0,1
47629973.0,34.0,40.0,4.0,0.0,1
25030976.0,103.0,37.0,9.0,0.0,1
33544779.0,1543.0,48.0,46.0,0.0,1
29938505.0,668.0,38.0,15.0,0.0,0
45849924.0,27.0,43.0,1.0,0.0,1
23223781.0,0.0,39.0,1.0,0.0,1
63834968.0,12037.0,40.0,376.0,638.0,1
33805102.0,17.0,48.0,1.0,0.0,1
41272998.0,1108.0,45.0,16.0,23.0,1
51095447.0,220.0,39.0,11.0,0.0,1
25122914.0,126.0,37.0,5.0,0.0,1
40670831.0,319.0,44.0,6.0,0.0,1
43858398.0,1.0,42.0,1.0,0.0,1
39495210.0,189.0,48.0,4.0,0.0,1
49732139.0,3.0,40.0,1.0,0.0,1
39080835.0,20.0,47.0,2.0,0.0,1
45988047.0,41.0,43.0,4.0,0.0,1
49671380.0,17.0,40.0,3.0,0.0,1
22296071.0,192.0,39.0,14.0,0.0,1
55796636.0,23.0,38.0,7.0,0.0,0
62068558.0,136.0,39.0,8.0,0.0,1
49607323.0,256.0,40.0,6.0,0.0,1
52997106.0,1.0,38.0,1.0,0.0,1
45510739.0,2.0,42.0,1.0,0.0,1
23111688.0,2.0,39.0,3.0,0.0,1
38790517.0,26.0,47.0,2.0,0.0,1
21646594.0,47.0,39.0,1.0,0.0,1
38759812.0,14.0,47.0,1.0,0.0,1
37546967.0,37.0,48.0,2.0,0.0,1
32972559.0,2.0,46.0,3.0,0.0,1
47165124.0,207.0,41.0,6.0,0.0,1
36971889.0,124.0,49.0,3.0,0.0,1
24393683.0,300.0,37.0,8.0,0.0,1
31879107.0,201.0,42.0,2.0,0.0,1
54090653.0,17.0,38.0,2.0,0.0,1
20507582.0,3.0,38.0,1.0,0.0,1
48099241.0,3.0,40.0,1.0,0.0,1
55104849.0,2.0,38.0,2.0,0.0,1
52447543.0,0.0,39.0,1.0,0.0,1
61100959.0,4.0,39.0,2.0,0.0,1
35300349.0,6.0,50.0,2.0,0.0,1
60265476.0,118.0,38.0,3.0,9.0,1
39231895.0,492.0,47.0,6.0,9.0,1
39186226.0,247.0,47.0,5.0,0.0,1
39516504.0,296.0,48.0,8.0,0.0,1
22779663.0,60.0,39.0,11.0,0.0,1
51717704.0,751.0,39.0,14.0,0.0,1
56637438.0,147.0,38.0,3.0,0.0,1
36693182.0,43.0,49.0,1.0,0.0,1
44988230.0,482.0,42.0,14.0,0.0,1
22648774.0,0.0,39.0,1.0,0.0,1
31922239.0,9.0,42.0,1.0,0.0,1
39270696.0,138.0,47.0,9.0,0.0,1
20899046.0,1037.0,37.0,73.0,148.0,1
49578558.0,36.0,40.0,4.0,0.0,1
37977230.0,2.0,48.0,1.0,0.0,1
20704966.0,166.0,37.0,6.0,4.0,1
59722868.0,150.0,39.0,5.0,0.0,1
47760389.0,2.0,40.0,1.0,0.0,1
35534378.0,16.0,50.0,2.0,0.0,1
58609817.0,330.0,38.0,6.0,0.0,1
44739144.0,125.0,42.0,9.0,0.0,1
39510021.0,156.0,48.0,4.0,37.0,0
53685960.0,524.0,38.0,21.0,0.0,1
44205897.0,256.0,42.0,11.0,0.0,1
51429568.0,15.0,39.0,2.0,0.0,1
35976232.0,126.0,51.0,4.0,0.0,1
39905923.0,485.0,47.0,23.0,0.0,1
37519875.0,56.0,48.0,8.0,0.0,1
38715058.0,43.0,47.0,1.0,0.0,1
40290340.0,638.0,47.0,14.0,0.0,1
47141216.0,280.0,41.0,6.0,0.0,1
53271326.0,6.0,38.0,1.0,0.0,1
58497268.0,50.0,38.0,2.0,0.0,1
42210420.0,861.0,44.0,11.0,0.0,1
43616105.0,31.0,42.0,5.0,0.0,0
50945527.0,0.0,39.0,0.0,0.0,1
48789668.0,355.0,40.0,4.0,0.0,1
27620730.0,43.0,37.0,7.0,24.0,1
29528725.0,18.0,38.0,2.0,0.0,1
40554139.0,1092.0,44.0,12.0,0.0,1
39212445.0,299.0,47.0,7.0,0.0,1
61727827.0,5.0,39.0,2.0,0.0,1
45859972.0,2.0,43.0,1.0,0.0,1
42934637.0,92.0,43.0,6.0,0.0,0
43448468.0,1.0,42.0,1.0,0.0,1
51358982.0,22.0,39.0,4.0,0.0,1
49623260.0,9.0,40.0,1.0,0.0,1
36186265.0,139.0,51.0,4.0,0.0,1
55590038.0,67.0,38.0,1.0,0.0,1
47212771.0,30.0,40.0,1.0,0.0,1
58386546.0,2.0,38.0,1.0,0.0,1
43014725.0,231.0,43.0,4.0,0.0,1
34166208.0,5.0,49.0,1.0,0.0,1
45852676.0,76.0,43.0,1.0,0.0,0
21054919.0,720.0,36.0,31.0,6.0,1
24275191.0,286.0,37.0,20.0,0.0,1
60342820.0,22.0,38.0,0.0,0.0,1
42052376.0,353.0,43.0,7.0,4.0,1
53471246.0,109.0,38.0,9.0,0.0,1
44469244.0,2.0,42.0,1.0,0.0,1
29529531.0,1885.0,38.0,156.0,177.0,1
50980292.0,36.0,39.0,1.0,0.0,1
58549144.0,7.0,38.0,1.0,0.0,1
51011586.0,14.0,39.0,3.0,0.0,1
81083849.0,13732.0,39.0,360.0,447.0,1
38670632.0,44.0,47.0,6.0,2.0,1
37367779.0,66.0,48.0,4.0,0.0,1
46847715.0,15.0,41.0,1.0,0.0,1
39550374.0,1213.0,48.0,14.0,0.0,1
52868699.0,3.0,39.0,1.0,0.0,1
53618234.0,2.0,38.0,1.0,0.0,1
24200245.0,1.0,37.0,1.0,0.0,1
30476075.0,6.0,39.0,1.0,0.0,1
34854147.0,4.0,50.0,1.0,0.0,1
54756030.0,191.0,38.0,3.0,0.0,1
59878379.0,7.0,39.0,6.0,0.0,0
39621455.0,6.0,47.0,2.0,0.0,1
52470664.0,11.0,39.0,3.0,0.0,1
62347184.0,2.0,39.0,1.0,0.0,1
24674665.0,1.0,37.0,1.0,0.0,1
52276076.0,89.0,39.0,2.0,0.0,1
33709030.0,0.0,48.0,3.0,0.0,1
22211020.0,158.0,39.0,5.0,0.0,1
26369409.0,50.0,37.0,13.0,0.0,0
29434115.0,85.0,38.0,9.0,0.0,1
34203035.0,256.0,49.0,10.0,0.0,1
34428874.0,0.0,49.0,1.0,0.0,1
40873803.0,176.0,44.0,7.0,0.0,1
30051526.0,1040.0,38.0,14.0,0.0,1
24981463.0,151.0,37.0,9.0,0.0,1
35528360.0,2.0,50.0,1.0,0.0,1
59321478.0,2427.0,39.0,45.0,165.0,0
62061336.0,14.0,39.0,3.0,0.0,1
49251281.0,432.0,39.0,18.0,0.0,0
21180479.0,2.0,36.0,1.0,0.0,1
33990506.0,31.0,49.0,3.0,0.0,1
61063600.0,9.0,38.0,1.0,0.0,1
58820462.0,76.0,38.0,5.0,0.0,1
34396056.0,3.0,49.0,1.0,0.0,1
23848260.0,10.0,38.0,3.0,2.0,1
56467378.0,51.0,38.0,2.0,0.0,1
60632909.0,5.0,38.0,3.0,0.0,1
53891718.0,3.0,38.0,1.0,0.0,1
31317008.0,12.0,39.0,7.0,1.0,1
46279921.0,284.0,42.0,6.0,0.0,1
37547413.0,5.0,48.0,1.0,0.0,1
53295241.0,1.0,38.0,1.0,0.0,1
61774062.0,113.0,39.0,8.0,8.0,1
45685269.0,396.0,42.0,3.0,0.0,1
42744906.0,45.0,43.0,2.0,0.0,1
36725993.0,2.0,49.0,1.0,0.0,1
59878983.0,2517.0,39.0,16.0,0.0,0
37930280.0,36.0,48.0,3.0,0.0,1
52020952.0,291.0,39.0,12.0,0.0,1
50093639.0,25.0,41.0,6.0,0.0,1
40852550.0,160.0,44.0,8.0,0.0,1
39933941.0,64.0,47.0,2.0,0.0,1
75383114.0,273.0,41.0,9.0,0.0,1
41717727.0,49.0,43.0,12.0,8.0,1
61178266.0,101.0,39.0,2.0,0.0,1
20556698.0,117.0,38.0,1.0,0.0,1
56643879.0,11.0,38.0,1.0,0.0,1
42261713.0,115.0,44.0,14.0,0.0,1
35756673.0,115.0,50.0,11.0,0.0,1
22151542.0,489.0,39.0,23.0,0.0,1
51976738.0,62.0,39.0,4.0,0.0,1
34210543.0,256.0,49.0,10.0,0.0,1
43428294.0,2.0,42.0,1.0,0.0,1
44794231.0,215.0,42.0,12.0,0.0,1
34444763.0,18.0,49.0,4.0,0.0,1
47735325.0,27.0,40.0,2.0,0.0,1
20245520.0,129.0,38.0,0.0,0.0,1
34980408.0,1.0,50.0,2.0,0.0,1
95862803.0,3.0,46.0,1.0,0.0,0
47944704.0,10.0,40.0,1.0,0.0,1
42014300.0,8.0,43.0,2.0,0.0,1
35085599.0,0.0,50.0,1.0,0.0,1
30522488.0,1314.0,39.0,40.0,44.0,1
59716773.0,2.0,39.0,1.0,0.0,1
48499245.0,1146.0,40.0,28.0,0.0,1
45980608.0,828.0,43.0,12.0,0.0,1
35220289.0,7.0,50.0,1.0,0.0,1
37285625.0,8.0,48.0,1.0,0.0,1
59635116.0,37.0,39.0,4.0,0.0,0
38182705.0,3.0,48.0,1.0,0.0,1
28682240.0,39.0,37.0,1.0,0.0,1
22765951.0,55.0,39.0,1.0,0.0,1
48573816.0,184.0,40.0,3.0,0.0,0
53609393.0,2.0,38.0,1.0,0.0,1
45823945.0,166.0,42.0,13.0,0.0,1
38794285.0,35.0,47.0,5.0,0.0,1
34346659.0,88.0,49.0,19.0,9.0,0
61468464.0,38.0,39.0,1.0,0.0,1
39121479.0,22.0,47.0,2.0,0.0,1
60350129.0,527.0,38.0,11.0,0.0,1
23755678.0,1.0,38.0,1.0,0.0,1
40623733.0,378.0,44.0,16.0,54.0,1
53039975.0,1344.0,38.0,19.0,0.0,1
38323582.0,2366.0,47.0,38.0,16.0,1
62053360.0,219.0,39.0,14.0,0.0,1
34325821.0,68.0,49.0,1.0,0.0,1
46169271.0,3.0,42.0,1.0,0.0,1
43446011.0,16.0,42.0,1.0,0.0,1
44530205.0,0.0,42.0,1.0,0.0,0
46910440.0,318.0,41.0,2.0,0.0,1
49800419.0,110.0,40.0,5.0,0.0,1
52230305.0,26.0,39.0,0.0,0.0,1
59800318.0,179.0,39.0,8.0,0.0,1
42224862.0,3.0,44.0,3.0,0.0,1
33945565.0,33.0,49.0,4.0,0.0,1
42207218.0,233.0,44.0,3.0,26.0,1
47732590.0,2.0,40.0,1.0,0.0,1
39929943.0,38.0,47.0,2.0,0.0,1
57864189.0,1.0,38.0,1.0,0.0,1
28565799.0,1.0,36.0,2.0,0.0,1
39170164.0,260.0,47.0,0.0,0.0,1
56226066.0,505.0,38.0,24.0,0.0,1
35445836.0,6.0,50.0,1.0,0.0,1
53591584.0,23.0,38.0,1.0,0.0,1
46396136.0,5.0,42.0,1.0,0.0,1
50979309.0,180.0,39.0,54.0,4.0,1
53128834.0,264.0,38.0,2.0,91.0,1
29440780.0,142.0,38.0,2.0,0.0,1
36736816.0,722.0,49.0,39.0,0.0,1
47795466.0,912.0,40.0,22.0,0.0,1
30073422.0,133.0,38.0,5.0,0.0,1
49636826.0,45.0,40.0,1.0,0.0,1
54707353.0,50.0,38.0,6.0,0.0,1
38695580.0,1.0,47.0,1.0,0.0,1
57870237.0,21.0,38.0,1.0,0.0,1
29863105.0,0.0,38.0,1.0,0.0,1
62127371.0,0.0,39.0,1.0,3.0,1
43685104.0,11.0,42.0,2.0,0.0,1
44299994.0,104.0,42.0,2.0,0.0,1
52799088.0,2.0,39.0,2.0,0.0,1
34221659.0,1.0,49.0,1.0,0.0,1
30476293.0,4.0,39.0,1.0,0.0,1
53553679.0,101.0,38.0,1.0,0.0,1
43710473.0,26.0,42.0,1.0,0.0,1
42682128.0,7.0,43.0,1.0,0.0,1
61558240.0,98.0,39.0,3.0,0.0,1
38520564.0,20.0,47.0,3.0,0.0,1
24496668.0,1526.0,37.0,144.0,8.0,1
20252565.0,25.0,38.0,2.0,0.0,1
49193054.0,2.0,39.0,1.0,0.0,1
55809376.0,4.0,38.0,1.0,0.0,1
58738864.0,103.0,38.0,6.0,45.0,0
44353423.0,90.0,42.0,2.0,0.0,1
31413627.0,273.0,40.0,25.0,24.0,0
23253793.0,225.0,39.0,10.0,0.0,1
62078683.0,33.0,39.0,3.0,33.0,1
51124668.0,31.0,39.0,2.0,0.0,1
28540638.0,263.0,35.0,3.0,0.0,1
41476576.0,4.0,45.0,1.0,0.0,1
43430402.0,38.0,42.0,1.0,0.0,1
32263340.0,28.0,45.0,1.0,0.0,1
39350761.0,7.0,47.0,1.0,0.0,1
47082540.0,255.0,41.0,10.0,0.0,1
42986310.0,53.0,43.0,9.0,0.0,1
61554959.0,7.0,39.0,1.0,0.0,1
47805089.0,6.0,40.0,2.0,0.0,0
40132282.0,248.0,47.0,27.0,0.0,0
48322505.0,80.0,40.0,0.0,0.0,1
20204174.0,110.0,38.0,5.0,0.0,1
58789026.0,130.0,38.0,11.0,0.0,0
30626240.0,3.0,39.0,2.0,0.0,1
56025426.0,7.0,38.0,1.0,0.0,1
30504830.0,14.0,39.0,1.0,0.0,1
51245630.0,174.0,39.0,11.0,0.0,1
33756582.0,49.0,48.0,4.0,0.0,1
61872152.0,2.0,39.0,1.0,0.0,1
47850305.0,3.0,40.0,1.0,0.0,1
51335556.0,2.0,39.0,1.0,0.0,0
36287267.0,2.0,51.0,1.0,0.0,1
27130054.0,99.0,37.0,8.0,0.0,1
43403676.0,394.0,42.0,12.0,0.0,0
44212055.0,65.0,42.0,1.0,0.0,1
22716132.0,150.0,39.0,16.0,0.0,1
44763825.0,85.0,42.0,4.0,0.0,0
59531775.0,2.0,39.0,1.0,0.0,1
59032339.0,1462.0,38.0,23.0,0.0,0
23913807.0,0.0,38.0,2.0,5.0,1
47731824.0,7.0,40.0,3.0,0.0,1
61399009.0,2.0,39.0,1.0,0.0,1
47434014.0,87.0,40.0,3.0,0.0,1
35961634.0,31.0,51.0,2.0,0.0,1
31403798.0,9.0,40.0,1.0,0.0,1
23038976.0,12.0,39.0,1.0,0.0,1
23626757.0,229.0,38.0,11.0,0.0,1
33685718.0,51.0,48.0,8.0,0.0,1
39510276.0,10.0,48.0,1.0,0.0,1
105878165.0,8496.0,46.0,40.0,0.0,0
50281561.0,163.0,41.0,0.0,0.0,1
30517791.0,98.0,39.0,1.0,0.0,1
24206888.0,1616.0,37.0,42.0,0.0,1
38243144.0,8.0,48.0,1.0,0.0,1
47678637.0,48.0,40.0,1.0,0.0,1
38490956.0,174.0,47.0,4.0,0.0,0
57099924.0,10.0,38.0,1.0,0.0,1
30298327.0,26.0,39.0,5.0,2.0,1
42565822.0,699.0,43.0,16.0,4.0,1
58207967.0,0.0,38.0,1.0,0.0,1
20461398.0,0.0,38.0,1.0,0.0,1
41051830.0,182.0,44.0,1.0,0.0,1
24235783.0,110.0,37.0,24.0,0.0,1
52997279.0,2.0,38.0,1.0,0.0,1
60545655.0,1151.0,38.0,12.0,0.0,1
49138893.0,12.0,39.0,2.0,0.0,1
52176092.0,259.0,39.0,8.0,0.0,1
35284113.0,4.0,50.0,2.0,0.0,1
47277603.0,3909.0,40.0,34.0,0.0,1
44256489.0,1.0,42.0,1.0,0.0,1
62077385.0,657.0,39.0,16.0,0.0,1
34473700.0,749.0,49.0,7.0,0.0,1
25013804.0,12.0,37.0,1.0,0.0,1
61791428.0,142.0,39.0,8.0,105.0,1
35640462.0,103.0,50.0,4.0,0.0,1
31297918.0,117.0,39.0,19.0,0.0,1
25770431.0,338.0,37.0,13.0,0.0,1
53716810.0,2.0,38.0,1.0,0.0,1
33455270.0,4.0,48.0,1.0,0.0,1
60535052.0,166.0,38.0,4.0,0.0,1
48100421.0,764.0,40.0,10.0,0.0,1
52272712.0,2088.0,39.0,20.0,66.0,1
32365949.0,510.0,45.0,6.0,0.0,1
23446640.0,484.0,38.0,6.0,0.0,1
33800409.0,61.0,48.0,5.0,0.0,1
62024370.0,34.0,39.0,2.0,0.0,1
24677623.0,19.0,37.0,1.0,0.0,1
40322251.0,8.0,46.0,1.0,0.0,1
40429359.0,22.0,45.0,1.0,0.0,1
61449426.0,265.0,39.0,9.0,30.0,1
20725137.0,16.0,37.0,6.0,0.0,1
56023183.0,2306.0,38.0,7.0,0.0,1
53994178.0,9.0,38.0,3.0,0.0,1
40761938.0,84.0,44.0,0.0,0.0,1
42175856.0,404.0,44.0,4.0,0.0,1
30714040.0,3.0,39.0,1.0,0.0,1
43099639.0,10.0,43.0,2.0,0.0,1
44618976.0,86.0,42.0,5.0,5.0,1
48251896.0,2821.0,40.0,30.0,0.0,1
31355614.0,14.0,40.0,2.0,0.0,1
22173639.0,600.0,39.0,14.0,0.0,1
60143253.0,197.0,39.0,11.0,0.0,1
38191738.0,8.0,48.0,2.0,0.0,1
60699545.0,110.0,38.0,1.0,0.0,1
44247699.0,10.0,42.0,1.0,0.0,1
48291516.0,12.0,40.0,1.0,0.0,1
40786573.0,745.0,44.0,11.0,0.0,1
60709895.0,18.0,38.0,2.0,0.0,1
33362674.0,2111.0,48.0,25.0,7.0,1
51009548.0,124.0,39.0,3.0,0.0,1
53698590.0,22.0,38.0,2.0,0.0,1
34296705.0,570.0,49.0,26.0,0.0,1
30617686.0,26.0,39.0,1.0,0.0,1
42633245.0,13.0,43.0,1.0,0.0,1
46739285.0,0.0,41.0,1.0,0.0,1
35154831.0,0.0,50.0,1.0,0.0,1
53268838.0,8.0,38.0,1.0,0.0,1
24677160.0,217.0,37.0,28.0,0.0,1
47014424.0,3.0,41.0,1.0,0.0,1
56578627.0,146.0,38.0,14.0,0.0,1
53891648.0,4.0,38.0,1.0,0.0,1
43637282.0,170.0,42.0,4.0,0.0,1
37847512.0,113.0,48.0,3.0,0.0,1
34312212.0,2.0,49.0,1.0,0.0,1
22752203.0,154.0,39.0,1.0,0.0,1
60580086.0,4.0,38.0,1.0,0.0,1
62135817.0,13.0,39.0,6.0,0.0,1
53199420.0,2.0,38.0,1.0,0.0,1
52761784.0,494.0,39.0,37.0,0.0,1
25026818.0,201.0,37.0,4.0,0.0,1
32753411.0,4.0,45.0,2.0,0.0,1
37491429.0,1482.0,48.0,40.0,4.0,1
31982287.0,7.0,44.0,1.0,0.0,1
42007911.0,237.0,43.0,16.0,14.0,1
32338122.0,66.0,45.0,4.0,0.0,1
42416672.0,676.0,44.0,23.0,24.0,1
59214601.0,5.0,39.0,1.0,0.0,1
39775024.0,9.0,47.0,3.0,0.0,1
40498338.0,39.0,45.0,6.0,0.0,1
21641382.0,1663.0,39.0,19.0,0.0,1
61998539.0,21.0,39.0,2.0,0.0,1
60487338.0,7.0,38.0,1.0,0.0,1
53375901.0,8.0,38.0,1.0,0.0,1
47920958.0,68.0,40.0,5.0,4.0,1
59675505.0,0.0,39.0,2.0,0.0,1
23570068.0,144.0,38.0,1.0,0.0,1
52682803.0,103.0,39.0,8.0,0.0,1
24754634.0,6.0,37.0,1.0,0.0,1
40799229.0,12.0,44.0,1.0,0.0,1
28453066.0,19.0,35.0,1.0,0.0,1
58360565.0,2.0,38.0,2.0,0.0,1
38115172.0,0.0,48.0,1.0,0.0,1
64922443.0,133.0,40.0,17.0,0.0,1
43588808.0,19.0,42.0,3.0,0.0,1
30195977.0,5.0,38.0,1.0,0.0,1
34155652.0,13.0,49.0,2.0,0.0,1
42820162.0,1.0,43.0,1.0,0.0,1
44760384.0,1328.0,42.0,22.0,0.0,1
32313165.0,6.0,45.0,2.0,0.0,1
23736281.0,2.0,38.0,1.0,0.0,1
31774180.0,15.0,42.0,1.0,0.0,1
20184337.0,0.0,38.0,1.0,0.0,1
34438655.0,369.0,49.0,22.0,0.0,1
23408724.0,213.0,38.0,16.0,6.0,1
44779597.0,2.0,42.0,1.0,0.0,1
31665517.0,53.0,41.0,2.0,0.0,1
44937222.0,611.0,42.0,7.0,0.0,1
28938181.0,2.0,37.0,1.0,0.0,1
32812763.0,1.0,45.0,1.0,0.0,1
60404952.0,609.0,38.0,28.0,0.0,1
61508982.0,367.0,39.0,8.0,94.0,1
25099710.0,100.0,37.0,1.0,0.0,0
45819427.0,1007.0,42.0,19.0,0.0,1
35067007.0,6.0,50.0,1.0,0.0,1
47085123.0,0.0,41.0,2.0,0.0,1
49375363.0,110.0,39.0,3.0,0.0,1
28688663.0,701.0,37.0,2.0,0.0,1
39272581.0,41.0,47.0,4.0,0.0,1
51074425.0,179.0,39.0,2.0,0.0,1
56477957.0,3.0,38.0,1.0,0.0,1
46771310.0,16.0,41.0,1.0,0.0,1
56827227.0,8.0,38.0,4.0,0.0,1
47404941.0,87.0,40.0,0.0,0.0,1
33872953.0,67.0,48.0,1.0,0.0,1
27349396.0,2.0,37.0,1.0,0.0,1
60801381.0,341.0,38.0,5.0,0.0,1
64210515.0,1901.0,40.0,96.0,18.0,1
